date,t_hs,t_hs_set,water_pressure,t_dhw,t_dhw_set,t_return,flow_rate,status_pump,runtime_comp,runtime_pump,posmix,qboh,qch,qwp,qdhw,tvbh2,tliq2,tr2,mode,pump,ehs,bpv,t_vbh,t_r1,v1,total_energy,t_ext,t_hc_set,t_hc,duration
2023-01-03 01:28:58.967620,28.8,0.0,1.236,45.0,48.0,20.5,0,0,1702,2787,0,13,8420,11229,2843,29.8,14.0,20.5,0,0,0,100,29.8,20.5,0,3006,10.0,42.0,29.8,0:00:07.209126
2023-01-03 01:29:29.185875,28.7,0.0,1.236,45.0,48.0,20.5,0,0,1702,2787,0,13,8420,11229,2843,29.8,14.0,20.5,0,0,0,100,29.9,20.5,0,3006,10.0,42.0,29.8,0:00:07.193360
2023-01-03 01:29:59.452006,28.8,0.0,1.237,45.0,48.0,20.5,0,0,1702,2787,0,13,8420,11229,2843,30.9,14.0,20.5,0,0,0,100,30.9,20.5,0,3006,10.0,42.0,30.9,0:00:07.241107
2023-01-03 01:30:29.718210,28.8,0.0,1.241,45.0,48.0,20.5,0,0,1702,2787,0,13,8420,11229,2843,30.3,14.0,20.5,0,0,0,100,30.3,20.5,0,3006,9.9,42.0,30.2,0:00:07.241337
2023-01-03 01:30:59.952435,28.7,0.0,1.236,45.0,48.0,20.5,0,0,1702,2787,0,13,8420,11229,2843,30.4,14.0,20.5,0,0,0,100,30.4,20.5,0,3006,9.9,42.0,30.3,0:00:07.209198
2023-01-03 01:31:30.202712,28.7,0.0,1.237,45.0,48.0,20.5,0,0,1702,2787,0,13,8420,11229,2843,29.9,14.0,20.5,0,0,0,100,29.8,20.5,0,3006,9.9,42.0,29.8,0:00:07.225964
2023-01-03 01:32:00.452828,28.7,0.0,1.238,45.0,48.0,20.5,0,0,1702,2787,0,13,8420,11229,2843,29.7,14.0,20.5,0,0,0,100,29.8,20.5,0,3006,9.9,42.0,29.9,0:00:07.225514
2023-01-03 01:32:30.719054,28.7,0.0,1.236,45.0,48.0,20.5,0,0,1702,2787,0,13,8420,11229,2843,30.6,14.0,20.5,0,0,0,100,30.6,20.5,0,3006,9.9,42.0,30.5,0:00:07.241102
2023-01-03 01:33:00.921164,28.8,0.0,1.238,45.0,48.0,20.5,0,0,1702,2787,0,13,8420,11229,2843,30.5,14.0,20.5,0,0,0,100,30.5,20.5,0,3006,9.9,42.0,30.4,0:00:07.176846
2023-01-03 01:33:31.219285,28.7,0.0,1.237,45.0,48.0,20.5,0,0,1702,2787,0,13,8420,11229,2843,29.7,14.0,20.5,0,0,0,100,29.7,20.5,0,3006,9.9,42.0,29.9,0:00:07.274059
2023-01-03 01:34:01.501463,28.7,0.0,1.238,45.0,48.0,20.5,0,0,1702,2787,0,13,8420,11229,2843,30.3,14.0,20.5,0,0,0,100,30.3,20.5,0,3006,9.9,42.0,30.3,0:00:07.257312
2023-01-03 01:34:31.719630,28.8,0.0,1.237,45.0,48.0,20.5,0,0,1702,2787,0,13,8420,11229,2843,29.9,14.0,20.5,0,0,0,100,29.9,20.5,0,3006,9.9,42.0,29.9,0:00:07.195135
2023-01-03 01:35:01.937849,28.8,0.0,1.236,45.0,48.0,20.5,0,0,1702,2787,0,13,8420,11229,2843,29.9,14.0,20.5,0,0,0,100,30.0,20.5,0,3006,9.9,42.0,30.0,0:00:07.194862
2023-01-03 01:35:32.155986,28.7,0.0,1.238,45.0,48.0,20.5,0,0,1702,2787,0,13,8420,11229,2843,30.3,14.0,20.5,0,0,0,100,30.3,20.5,0,3006,10.0,42.0,30.3,0:00:07.193227
2023-01-03 01:36:02.534196,28.7,0.0,1.237,45.0,48.0,20.5,0,0,1702,2787,0,13,8420,11229,2843,30.2,14.0,20.5,0,0,0,100,30.2,20.5,0,3006,10.0,42.0,30.2,0:00:07.353248
2023-01-03 01:36:32.720293,28.8,0.0,1.235,45.0,48.0,20.5,0,0,1702,2787,0,13,8420,11229,2843,30.1,14.0,20.5,0,0,0,100,30.1,20.5,0,3006,10.0,42.0,30.0,0:00:07.162535
2023-01-03 01:37:02.922432,28.8,0.0,1.238,45.0,48.0,20.5,0,0,1702,2787,0,13,8420,11229,2843,29.7,14.0,20.5,0,0,0,100,29.8,20.5,0,3006,10.0,42.0,29.8,0:00:07.177187
2023-01-03 01:37:33.156553,28.8,0.0,1.238,45.0,48.0,20.5,0,0,1702,2787,0,13,8420,11229,2843,29.7,14.0,20.5,0,0,0,100,29.8,20.5,0,3006,10.0,42.0,29.7,0:00:07.209665
2023-01-03 01:38:03.391158,28.8,0.0,1.237,45.0,48.0,20.5,0,0,1702,2787,0,13,8420,11229,2843,30.2,14.0,20.5,0,0,0,100,30.2,20.5,None,None,None,None,None,0:00:07.210213
2023-01-03 01:38:33.752889,28.8,0.0,1.238,45.0,48.0,20.5,0,0,1702,2787,0,13,8420,11229,2843,30.0,14.0,20.5,0,0,0,100,30.0,20.5,0,3006,10.0,42.0,30.2,0:00:07.337137
2023-01-03 01:39:03.955000,28.8,0.0,1.235,45.0,48.0,20.5,0,0,1702,2787,0,13,8420,11229,2843,30.1,14.0,20.5,0,0,0,100,30.1,20.5,0,3006,10.0,42.0,30.0,0:00:07.177593
2023-01-03 01:39:34.173021,28.8,0.0,1.238,45.0,48.0,20.5,0,0,1702,2787,0,13,8420,11229,2843,29.7,14.0,20.5,0,0,0,100,29.8,20.5,0,3006,10.0,42.0,29.7,0:00:07.193856
2023-01-03 01:40:04.471288,28.8,0.0,1.237,45.0,48.0,20.5,0,0,1702,2787,0,13,8420,11229,2843,30.1,14.0,20.5,0,0,0,100,30.1,20.5,0,3006,10.0,42.0,30.1,0:00:07.273389
2023-01-03 01:40:34.737406,28.8,0.0,1.239,45.0,48.0,20.5,0,0,1702,2787,0,13,8420,11229,2843,30.8,14.0,20.5,0,0,0,100,30.8,20.5,0,3006,10.0,42.0,30.8,0:00:07.241767
2023-01-03 01:41:04.955664,28.8,0.0,1.236,45.0,48.0,20.5,0,0,1702,2787,0,13,8420,11229,2843,30.5,14.0,20.5,0,0,0,100,30.5,20.5,0,3006,10.0,42.0,30.5,0:00:07.193390
2023-01-03 01:41:35.157750,28.8,0.0,1.237,45.0,48.0,20.5,0,0,1702,2787,0,13,8420,11229,2843,30.3,14.0,20.5,0,0,0,100,30.3,20.5,0,3006,10.0,42.0,30.3,0:00:07.177843
2023-01-03 01:42:05.487853,28.8,0.0,1.237,45.0,48.0,20.5,0,0,1702,2787,0,13,8420,11229,2843,29.8,14.0,20.5,0,0,0,100,29.8,20.5,0,3006,10.0,42.0,29.9,0:00:07.305839
2023-01-03 01:42:35.689840,28.9,0.0,1.236,45.0,48.0,20.5,0,0,1702,2787,0,13,8420,11229,2843,29.8,14.0,20.5,0,0,0,100,29.8,20.5,0,3006,10.0,42.0,29.7,0:00:07.176966
2023-01-03 01:43:05.956091,28.9,0.0,1.237,45.0,48.0,20.5,0,0,1702,2787,0,13,8420,11229,2843,30.4,14.0,20.5,0,0,0,100,30.4,20.5,0,3006,10.0,42.0,30.4,0:00:07.242267
2023-01-03 01:43:36.189867,28.9,0.0,1.238,45.0,48.0,20.5,0,0,1702,2787,0,13,8420,11229,2843,30.1,14.0,20.5,0,0,0,100,30.1,20.5,0,3006,10.0,42.0,30.0,0:00:07.208786
2023-01-03 01:44:06.455827,28.9,0.0,1.236,45.0,48.0,20.5,0,0,1702,2787,0,13,8420,11229,2843,30.5,14.0,20.5,0,0,0,100,30.5,20.5,0,3006,10.0,42.0,30.5,0:00:07.241474
2023-01-03 01:44:36.689955,28.9,0.0,1.238,45.0,48.0,20.5,0,0,1702,2787,0,13,8420,11229,2843,30.0,14.0,20.5,0,0,0,100,30.0,20.5,0,3006,10.0,42.0,30.0,0:00:07.209274
2023-01-03 01:45:07.675977,28.9,0.0,1.238,45.0,48.0,20.5,0,0,1702,2787,0,13,8420,11229,2843,30.5,14.0,20.5,0,0,0,100,30.5,20.5,0,3006,10.0,42.0,30.4,0:00:07.961860
2023-01-03 01:45:37.734136,28.9,0.0,1.235,45.0,48.0,20.5,0,0,1702,2787,0,13,8420,11229,2843,30.1,14.0,20.5,0,0,0,100,30.0,20.5,0,3006,10.0,42.0,30.0,0:00:07.034243
2023-01-03 01:46:07.952257,28.9,0.0,1.237,44.9,48.0,20.5,0,0,1702,2787,0,13,8420,11229,2843,30.0,14.0,20.5,0,0,0,100,30.0,20.5,0,3006,10.0,42.0,30.0,0:00:07.193423
2023-01-03 01:46:38.170327,28.9,0.0,1.237,44.9,48.0,20.5,0,0,1702,2787,0,13,8420,11229,2843,29.7,14.0,20.5,0,0,0,100,29.6,20.5,0,3006,10.0,42.0,29.6,0:00:07.193667
