date,t_hs,t_hs_set,water_pressure,t_dhw,t_dhw_set,t_return,flow_rate,status_pump,runtime_comp,runtime_pump,posmix,qboh,qchhp,qsc,qch,qwp,qdhw,tvbh2,tliq2,tr2,ta2,tdhw2,mode,pump,ehs,bpv,t_v1,t_dhw1,t_vbh,t_outdoor_ot1,t_r1,v1,heat_slope,t_dhw_setpoint1,t_dhw_setpoint2,t_dhw_setpoint3,hyst_hp,t_ext,t_hc_set,t_hc,duration
2023-01-02 21:50:14.186453,29.5,0.0,1.241,45.9,48.0,21.0,0,0,1702,2787,0,13,0,0,8420,11229,2843,30.4,14.0,21.0,40.0,45.9,0,0,0,100,29.5,45.9,30.3,10.0,21.0,0,0.3,48.0,48.0,48.0,7.0,10.0,42.0,30.3,0:00:13.503527
2023-01-02 21:50:44.676517,29.5,0.0,1.241,45.9,48.0,21.0,0,0,1702,2787,0,13,0,0,8420,11229,2843,30.1,14.0,21.0,40.0,45.9,0,0,0,100,29.5,45.9,30.3,10.0,21.0,0,0.3,48.0,48.0,48.0,7.0,10.0,42.0,30.3,0:00:13.471483
2023-01-02 21:51:15.198511,29.5,0.0,1.245,45.9,48.0,21.0,0,0,1702,2787,0,13,0,0,8420,11229,2843,30.3,14.0,21.0,40.0,45.9,0,0,0,100,29.5,45.9,30.1,10.0,21.0,0,0.3,48.0,48.0,48.0,7.0,10.0,42.0,30.0,0:00:13.503422
2023-01-02 21:51:45.912621,29.5,0.0,1.242,45.9,48.0,21.0,0,0,1702,2787,0,13,0,0,8420,11229,2843,30.2,14.0,21.0,40.0,45.9,0,0,0,100,29.5,45.9,30.2,10.0,21.0,0,0.3,48.0,48.0,48.0,7.0,10.0,42.0,30.3,0:00:13.695884
2023-01-02 21:52:16.674675,29.5,0.0,1.241,45.9,48.0,21.0,0,0,1702,2787,0,13,0,0,8420,11229,2843,30.4,14.0,21.0,40.0,45.9,0,0,0,100,29.5,45.9,30.4,10.0,21.0,0,0.3,48.0,48.0,48.0,7.0,10.0,42.0,30.3,0:00:13.744228
2023-01-02 21:52:47.468389,29.5,0.0,1.241,45.9,48.0,21.0,0,0,1702,2787,0,13,0,0,8420,11229,2843,30.0,14.0,21.0,40.0,45.9,0,0,0,100,29.5,45.9,29.9,10.0,21.0,0,0.3,48.0,48.0,48.0,7.0,10.0,42.0,29.9,0:00:13.774129
2023-01-02 21:53:18.821647,29.5,0.0,1.239,45.9,48.0,21.0,0,0,1702,2787,0,13,0,0,8420,11229,2843,30.3,14.0,21.0,40.0,45.9,0,0,0,100,29.5,45.9,30.2,10.0,21.0,0,0.3,48.0,48.0,48.0,7.0,10.0,42.0,30.1,0:00:14.333047
2023-01-02 21:53:49.183678,29.5,0.0,1.241,45.9,48.0,21.0,0,0,1702,2787,0,13,0,0,8420,11229,2843,30.3,14.0,21.0,40.0,45.9,0,0,0,100,29.5,45.9,30.1,10.0,21.0,0,0.3,48.0,48.0,48.0,7.0,10.0,42.0,30.1,0:00:14.344240
2023-01-02 21:54:19.481793,29.5,0.0,1.242,45.9,48.0,21.0,0,0,1702,2787,0,13,0,0,8420,11229,2843,30.1,14.0,21.0,40.0,45.9,0,0,0,100,29.5,45.9,30.2,10.0,21.0,0,0.3,48.0,48.0,48.0,7.0,10.0,42.0,30.2,0:00:14.279273
2023-01-02 21:54:49.411996,29.5,0.0,1.241,45.9,48.0,21.0,0,0,1702,2787,0,13,0,0,8420,11229,2843,29.9,14.0,21.0,40.0,45.9,0,0,0,100,29.5,45.9,29.9,10.0,21.0,0,0.3,48.0,48.0,48.0,7.0,10.0,42.0,30.2,0:00:13.914425
2023-01-02 21:55:20.141995,29.5,0.0,1.242,45.9,48.0,21.0,0,0,1702,2787,0,13,0,0,8420,11229,2843,30.5,14.0,21.0,40.0,45.9,0,0,0,100,29.5,45.9,30.4,10.0,21.0,0,0.3,48.0,48.0,48.0,7.0,10.0,42.0,30.5,0:00:13.711868
2023-01-02 21:55:51.143980,29.5,0.0,1.241,45.9,48.0,21.0,0,0,1702,2787,0,13,0,0,8420,11229,2843,30.3,14.0,21.0,40.0,45.9,0,0,0,100,29.5,45.9,30.4,10.0,21.0,0,0.3,48.0,48.0,48.0,7.0,10.0,42.0,30.4,0:00:13.982211
2023-01-02 21:56:22.145629,29.5,0.0,1.242,45.9,48.0,21.0,0,0,1702,2787,0,13,0,0,8420,11229,2843,30.5,14.0,21.0,40.0,45.9,0,0,0,100,29.5,45.9,30.5,10.0,21.0,0,0.3,48.0,48.0,48.0,7.0,10.0,42.0,30.4,0:00:13.983531
2023-01-02 21:56:52.827683,29.5,0.0,1.243,45.9,48.0,21.0,0,0,1702,2787,0,13,0,0,8420,11229,2843,30.9,14.0,21.0,40.0,45.9,0,0,0,100,29.5,45.9,31.0,10.0,21.0,0,0.3,48.0,48.0,48.0,7.0,10.0,42.0,30.9,0:00:13.664784
2023-01-02 21:57:23.685708,29.5,0.0,1.24,45.9,48.0,21.0,0,0,1702,2787,0,13,0,0,8420,11229,2843,30.3,14.0,21.0,40.0,45.9,0,0,0,100,29.5,45.9,30.5,10.0,21.0,0,0.3,48.0,48.0,48.0,7.0,10.0,42.0,30.5,0:00:13.840141
2023-01-02 21:57:54.351776,29.5,0.0,1.242,45.9,48.0,21.0,0,0,1702,2787,0,13,0,0,8420,11229,2843,30.8,14.0,21.0,40.0,45.9,0,0,0,100,29.5,45.9,30.8,10.0,21.0,0,0.3,48.0,48.0,48.0,7.0,10.0,42.0,30.9,0:00:13.647609
2023-01-02 21:58:25.017846,29.5,0.0,1.243,45.9,48.0,21.0,0,0,1702,2787,0,13,0,0,8420,11229,2843,30.5,14.0,21.0,40.0,45.9,0,0,0,100,29.5,45.9,30.5,10.0,21.0,0,0.3,48.0,48.0,48.0,7.0,10.0,42.0,30.5,0:00:13.648501
2023-01-02 21:58:55.699904,29.5,0.0,1.24,45.9,48.0,21.0,0,0,1702,2787,0,13,0,0,8420,11229,2843,30.5,14.0,21.0,40.0,45.9,0,0,0,100,29.5,45.9,30.5,10.0,21.0,0,0.3,48.0,48.0,48.0,7.0,10.0,42.0,30.5,0:00:13.664332
2023-01-02 21:59:26.349782,29.4,0.0,1.241,45.9,48.0,21.0,0,0,1702,2787,0,13,0,0,8420,11229,2843,30.6,14.0,21.0,40.0,45.9,0,0,0,100,29.4,45.9,30.6,10.0,21.0,0,0.3,48.0,48.0,48.0,7.0,10.0,42.0,30.6,0:00:13.632039
2023-01-02 21:59:57.032045,29.4,0.0,1.241,45.9,48.0,21.0,0,0,1702,2787,0,13,0,0,8420,11229,2843,30.4,14.0,21.0,40.0,45.9,0,0,0,100,29.4,45.9,30.4,10.0,21.0,0,0.3,48.0,48.0,48.0,7.0,10.0,42.0,30.8,0:00:13.664330
2023-01-02 22:00:28.034037,29.4,0.0,1.242,45.9,48.0,21.0,0,0,1702,2787,0,13,0,0,8420,11229,2843,30.8,14.0,21.0,40.0,45.9,0,0,0,100,29.4,45.9,30.8,10.0,21.0,0,0.3,48.0,48.0,48.0,7.0,10.0,42.0,30.7,0:00:13.984181
2023-01-02 22:00:57.708232,29.4,0.0,1.24,45.9,48.0,21.0,0,0,1702,2787,0,13,0,0,8420,11229,2843,30.9,14.0,21.0,40.0,45.9,0,0,0,100,29.4,45.9,31.0,10.0,21.0,0,0.3,48.0,48.0,48.0,7.0,10.0,42.0,31.0,0:00:13.657057
2023-01-02 22:01:28.358256,29.4,0.0,1.243,45.9,48.0,21.0,0,0,1702,2787,0,13,0,0,8420,11229,2843,31.2,14.0,21.0,40.0,45.9,0,0,0,100,29.4,45.9,31.1,10.0,21.0,0,0.3,48.0,48.0,48.0,7.0,10.0,42.0,31.0,0:00:13.632502
2023-01-02 22:01:59.040254,29.4,0.0,1.242,45.9,48.0,21.0,0,0,1702,2787,0,13,0,0,8420,11229,2843,31.2,14.0,21.0,40.0,45.9,0,0,0,100,29.4,45.9,31.2,10.0,21.0,0,0.3,48.0,48.0,48.0,7.0,10.0,42.0,31.1,0:00:13.663406
2023-01-02 22:02:29.706309,29.4,0.0,1.24,45.9,48.0,21.0,0,0,1702,2787,0,13,0,0,8420,11229,2843,31.2,14.0,21.0,40.0,45.9,0,0,0,100,29.4,45.9,31.3,10.0,21.0,0,0.3,48.0,48.0,48.0,7.0,10.0,42.0,31.3,0:00:13.647324
2023-01-02 22:03:00.372388,29.4,0.0,1.242,45.9,48.0,21.0,0,0,1702,2787,0,13,0,0,8420,11229,2843,30.6,14.0,21.0,40.0,45.9,0,0,0,100,29.4,45.9,30.5,10.0,21.0,0,0.3,48.0,48.0,48.0,7.0,10.0,42.0,30.5,0:00:13.647538
2023-01-02 22:03:31.054368,29.4,0.0,1.242,45.9,48.0,21.0,0,0,1702,2787,0,13,0,0,8420,11229,2843,31.0,14.0,21.0,40.0,45.9,0,0,0,100,29.4,45.9,31.1,10.0,21.0,0,0.3,48.0,48.0,48.0,7.0,10.0,42.0,31.1,0:00:13.664550
2023-01-02 22:04:01.720398,29.4,0.0,1.242,45.9,48.0,21.0,0,0,1702,2787,0,13,0,0,8420,11229,2843,30.8,14.0,21.0,40.0,45.9,0,0,0,100,29.4,45.9,30.8,10.0,21.0,0,0.3,48.0,48.0,48.0,7.0,10.0,42.0,30.6,0:00:13.647383
2023-01-02 22:04:32.610448,29.4,0.0,1.241,45.9,48.0,21.0,0,0,1702,2787,0,13,0,0,8420,11229,2843,30.7,14.0,21.0,40.0,45.9,0,0,0,100,29.4,45.9,31.0,10.0,21.0,0,0.3,48.0,48.0,48.0,7.0,10.0,42.0,31.2,0:00:13.871492
2023-01-02 22:05:03.612371,29.4,0.0,1.242,45.9,48.0,21.0,0,0,1702,2787,0,13,0,0,8420,11229,2843,31.2,14.0,21.0,40.0,45.9,0,0,0,100,29.4,45.9,31.1,10.0,21.0,0,0.3,48.0,48.0,48.0,7.0,10.0,42.0,31.1,0:00:13.983316
2023-01-02 22:05:33.606512,29.4,0.0,1.24,45.9,48.0,21.0,0,0,1702,2787,0,13,0,0,8420,11229,2843,30.6,14.0,21.0,40.0,45.9,0,0,0,100,29.4,45.9,30.6,10.0,21.0,0,0.3,48.0,48.0,48.0,7.0,10.0,42.0,30.6,0:00:13.976603
2023-01-02 22:06:04.656317,29.4,0.0,1.242,45.9,48.0,21.0,0,0,1702,2787,0,13,0,0,8420,11229,2843,31.2,14.0,21.0,40.0,45.9,0,0,0,100,29.4,45.9,31.2,10.0,21.0,0,0.3,48.0,48.0,48.0,7.0,10.0,42.0,31.0,0:00:14.032072
2023-01-02 22:06:34.650593,29.4,0.0,1.24,45.9,48.0,21.0,0,0,1702,2787,0,13,0,0,8420,11229,2843,30.8,14.0,21.0,40.0,45.9,0,0,0,100,29.4,45.9,30.8,10.0,21.0,0,0.3,48.0,48.0,48.0,7.0,10.0,42.0,30.8,0:00:13.978398
2023-01-02 22:07:05.636465,29.5,0.0,1.24,45.9,48.0,21.0,0,0,1702,2787,0,13,0,0,8420,11229,2843,30.6,14.0,21.0,40.0,45.9,0,0,0,100,29.5,45.9,30.5,10.0,21.0,0,0.3,48.0,48.0,48.0,7.0,10.0,42.0,30.6,0:00:13.967272
2023-01-02 22:07:36.654623,29.5,0.0,1.242,45.9,48.0,21.0,0,0,1702,2787,0,13,0,0,8420,11229,2843,30.6,14.0,21.0,40.0,45.9,0,0,0,100,29.5,45.9,30.6,10.0,21.0,0,0.3,48.0,48.0,48.0,7.0,10.0,42.0,30.6,0:00:14.000502
