date,t_hs,t_hs_set,water_pressure,t_dhw,t_dhw_set,t_return,flow_rate,status_pump,runtime_comp,runtime_pump,posmix,qboh,qch,qwp,qdhw,tvbh2,tliq2,tr2,mode,pump,ehs,bpv,t_vbh,t_r1,v1,total_energy,t_ext,t_hc_set,t_hc,duration
2023-01-03 11:48:11.867405,None,None,None,42.6,48.0,37.5,786,0,1703,2789,0,13,8433,11242,2843,42.0,35.5,37.5,1,0,0,12,42.0,37.5,780,3006,10.3,42.0,42.0,0:00:07.225456
2023-01-03 11:48:42.133597,42.0,42.0,1.35,42.6,48.0,37.5,786,0,1703,2789,0,13,8433,11242,2843,42.0,35.5,37.5,1,0,0,12,42.0,37.5,786,3006,10.3,42.0,42.0,0:00:07.241392
2023-01-03 11:49:12.399643,42.0,42.0,1.35,42.6,48.0,37.5,786,0,1703,2789,0,13,8433,11242,2843,42.0,35.5,37.5,1,0,0,12,42.0,37.5,780,3006,10.3,42.0,42.0,0:00:07.241254
2023-01-03 11:49:42.601846,42.0,42.0,1.35,42.6,48.0,37.5,786,0,1703,2789,0,13,8433,11242,2843,42.0,35.5,37.5,1,0,0,12,42.0,37.5,792,3006,10.3,42.0,42.0,0:00:07.178317
2023-01-03 11:50:12.867850,42.1,42.0,1.349,42.6,48.0,37.5,786,0,1703,2790,0,13,8433,11242,2843,42.0,35.5,37.5,1,0,0,12,42.0,37.5,798,3006,10.4,42.0,42.0,0:00:07.241371
2023-01-03 11:50:43.134102,42.0,42.0,1.35,42.6,48.0,37.5,792,0,1703,2790,0,13,8433,11242,2843,42.0,35.5,37.5,1,0,0,12,42.0,37.5,792,3006,10.4,42.0,42.0,0:00:07.243284
2023-01-03 11:51:13.368183,42.0,42.0,1.351,42.6,48.0,37.5,786,0,1703,2790,0,13,8433,11242,2843,42.0,35.5,37.5,1,0,0,12,42.0,37.5,786,3006,10.4,42.0,42.0,0:00:07.209228
2023-01-03 11:51:43.618219,42.0,42.0,1.348,42.6,48.0,37.5,786,0,1703,2790,0,13,8433,11242,2843,42.0,35.5,37.5,1,0,0,12,42.0,37.5,786,3006,10.4,42.0,42.0,0:00:07.225258
2023-01-03 11:52:13.852389,42.0,42.0,1.351,42.6,48.0,37.5,792,0,1703,2790,0,13,8433,11242,2843,42.0,35.5,37.5,1,0,0,12,42.0,37.5,792,3006,10.4,42.0,42.0,0:00:07.209250
2023-01-03 11:52:44.150558,42.0,42.0,1.349,42.6,48.0,37.5,786,0,1703,2790,0,13,8433,11242,2843,42.0,35.5,37.5,1,0,0,12,41.9,37.5,786,3006,10.4,42.0,42.0,0:00:07.274162
2023-01-03 11:53:14.400659,42.0,42.0,1.348,42.6,48.0,37.0,780,0,1703,2790,0,13,8433,11242,2843,41.9,35.5,37.0,1,0,0,12,41.9,37.0,792,3006,10.4,42.0,41.9,0:00:07.226541
2023-01-03 11:53:44.618872,42.0,42.0,1.353,42.6,48.0,37.0,786,0,1703,2790,0,13,8433,11242,2843,41.9,35.5,37.0,1,0,0,12,41.9,37.0,798,3006,10.4,42.0,41.9,0:00:07.193324
2023-01-03 11:54:14.852914,41.9,42.0,1.348,42.6,48.0,37.0,792,0,1703,2790,0,13,8433,11243,2843,41.9,35.5,37.0,1,0,0,12,41.9,37.0,792,3006,10.4,42.0,41.9,0:00:07.209276
2023-01-03 11:54:44.911126,41.9,42.0,1.349,42.6,48.0,37.0,792,0,1703,2790,0,13,8433,11243,2843,41.8,35.5,37.0,1,0,0,12,41.8,37.0,786,3006,10.4,42.0,41.8,0:00:07.033475
2023-01-03 11:55:15.145053,41.8,42.0,1.348,42.6,48.0,37.0,792,0,1703,2790,0,13,8433,11243,2843,41.8,35.5,37.0,1,0,0,12,41.8,37.0,792,3006,10.4,42.0,41.7,0:00:07.209146
2023-01-03 11:55:45.394671,41.8,42.0,1.348,42.6,48.0,37.0,792,0,1703,2790,0,13,8433,11243,2843,41.7,35.5,37.0,1,0,0,12,41.7,37.0,780,3006,10.4,42.0,41.7,0:00:07.224861
2023-01-03 11:56:15.628811,41.7,42.0,1.348,42.6,48.0,37.0,798,0,1704,2790,0,13,8433,11243,2843,41.7,35.5,37.0,1,0,0,12,41.7,37.0,792,3006,10.4,42.0,41.7,0:00:07.210021
2023-01-03 11:56:45.655016,41.7,42.0,1.348,42.6,48.0,37.0,792,0,1704,2790,0,13,8433,11243,2843,41.6,35.0,37.0,1,0,0,12,41.7,37.0,786,3006,10.4,42.0,41.6,0:00:07.010537
2023-01-03 11:57:15.905180,41.6,42.0,1.35,42.6,48.0,37.0,792,0,1704,2790,0,13,8433,11243,2843,41.6,35.0,37.0,1,0,0,12,41.6,37.0,798,3006,10.4,42.0,41.6,0:00:07.225346
2023-01-03 11:57:46.123283,41.6,42.0,1.348,42.6,48.0,37.0,792,0,1704,2790,0,13,8433,11243,2843,41.6,35.0,37.0,1,0,0,12,41.6,37.0,792,3006,10.4,42.0,41.6,0:00:07.193439
2023-01-03 11:58:16.389532,41.6,42.0,1.348,42.6,48.0,37.0,798,0,1704,2790,0,13,8433,11243,2843,41.6,35.0,37.0,1,0,0,12,41.6,37.0,786,3006,10.4,42.0,41.6,0:00:07.241873
2023-01-03 11:58:46.639430,41.6,42.0,1.349,42.6,48.0,37.0,798,0,1704,2790,0,13,8433,11243,2843,41.6,35.0,37.0,1,0,0,12,41.5,37.0,786,3006,10.4,42.0,41.5,0:00:07.226318
2023-01-03 11:59:17.081069,41.5,42.0,1.351,42.6,48.0,36.5,798,0,1704,2790,0,13,8433,11243,2843,41.5,35.0,36.5,1,0,0,12,41.5,36.5,780,3006,10.4,42.0,41.5,0:00:07.417013
2023-01-03 11:59:47.395310,41.5,42.0,1.348,42.6,48.0,36.5,786,0,1704,2790,0,13,8434,11243,2843,41.5,35.0,36.5,1,0,0,12,41.5,36.5,792,3006,10.4,42.0,41.5,0:00:07.290631
2023-01-03 12:00:17.806604,41.5,42.0,1.348,42.6,48.0,36.5,792,0,1704,2790,0,13,8434,11243,2843,41.4,35.0,36.5,1,0,0,12,41.4,36.5,786,3006,10.5,42.0,None,0:00:07.386753
2023-01-03 12:00:47.911385,41.3,42.0,1.35,42.6,48.0,36.5,786,0,1704,2790,0,13,8434,11243,2843,41.3,35.0,36.5,1,0,0,12,41.3,36.5,792,3006,10.5,42.0,41.3,0:00:07.079968
2023-01-03 12:01:18.161477,41.3,42.0,1.348,42.6,48.0,36.5,798,0,1704,2790,0,13,8434,11243,2843,41.2,35.0,36.5,1,0,0,12,41.2,36.5,798,3006,10.5,42.0,41.2,0:00:07.225222
2023-01-03 12:01:48.363559,41.2,42.0,1.349,42.6,48.0,36.5,804,0,1704,2790,0,13,8434,11243,2843,41.2,35.0,36.5,1,0,0,12,41.2,36.5,792,3006,10.5,42.0,41.2,0:00:07.177237
2023-01-03 12:02:18.629616,41.1,42.0,1.347,42.6,48.0,36.5,792,0,1704,2790,0,13,8434,11243,2843,41.1,35.0,36.5,1,0,0,12,41.1,36.5,780,3006,10.5,42.0,41.1,0:00:07.241078
2023-01-03 12:02:48.911822,41.1,42.0,1.347,42.6,48.0,36.5,792,0,1704,2790,0,13,8434,11243,2843,41.1,34.5,36.5,1,0,0,12,41.1,36.5,792,3006,10.5,42.0,41.1,0:00:07.257036
2023-01-03 12:03:19.113804,41.1,42.0,1.349,42.6,48.0,36.5,798,0,1704,2790,0,13,8434,11243,2843,41.0,34.5,36.5,1,0,0,12,41.0,36.5,792,3006,10.5,42.0,41.0,0:00:07.179311
2023-01-03 12:03:49.380029,41.0,42.0,1.348,42.6,48.0,36.5,798,0,1704,2790,0,13,8434,11243,2843,41.0,34.5,36.5,1,0,0,12,41.0,36.5,804,3006,10.5,42.0,41.0,0:00:07.248325
2023-01-03 12:04:19.614105,41.0,42.0,1.347,42.6,48.0,36.5,786,0,1704,2790,0,13,8434,11243,2843,41.0,34.5,36.5,1,0,0,12,41.0,36.5,798,3006,10.5,42.0,41.0,0:00:07.209188
2023-01-03 12:04:49.911956,41.0,42.0,1.348,42.6,48.0,36.0,792,0,1704,2790,0,13,8434,11243,2843,40.9,34.5,36.0,1,0,0,12,40.9,36.0,804,3006,10.5,42.0,41.0,0:00:07.275228
2023-01-03 12:05:20.145791,41.0,42.0,1.349,42.6,48.0,36.0,792,0,1704,2790,0,13,8434,11243,2843,40.9,34.5,36.0,1,0,0,12,40.9,36.0,792,3006,10.5,42.0,40.9,0:00:07.208805
2023-01-03 12:05:50.364212,40.9,42.0,1.347,42.6,48.0,36.0,786,0,1704,2790,0,13,8434,11243,2843,40.9,34.5,36.0,1,0,0,12,40.9,36.0,786,3006,10.5,42.0,40.9,0:00:07.194412
2023-01-03 12:06:20.630643,40.9,42.0,1.346,42.6,48.0,36.0,792,0,1704,2790,0,13,8434,11243,2843,40.9,34.5,36.0,1,0,0,12,40.9,36.0,798,3006,10.5,42.0,40.9,0:00:07.241548
2023-01-03 12:06:50.881109,40.9,42.0,1.348,42.6,48.0,36.0,786,0,1704,2790,0,13,8434,11244,2843,40.9,34.5,36.0,1,0,0,12,40.9,36.0,786,3006,10.5,42.0,40.9,0:00:07.225981
2023-01-03 12:07:21.643150,40.9,42.0,1.349,42.6,48.0,36.0,786,0,1704,2790,0,13,8434,11244,2843,40.9,34.5,36.0,1,0,0,12,40.9,36.0,786,3006,10.5,42.0,40.9,0:00:07.737011
2023-01-03 12:07:51.861654,40.9,42.0,1.347,42.6,48.0,36.0,792,0,1704,2790,0,13,8434,11244,2843,40.9,34.5,36.0,1,0,0,12,40.9,36.0,792,3006,10.5,42.0,40.8,0:00:07.193878
2023-01-03 12:08:22.112072,40.9,42.0,1.348,42.6,48.0,36.0,792,0,1704,2790,0,13,8434,11244,2843,40.8,34.5,36.0,1,0,0,12,40.8,36.0,786,3006,10.5,42.0,40.8,0:00:07.225658
2023-01-03 12:08:52.378585,40.9,42.0,1.347,42.6,48.0,36.0,792,0,1704,2790,0,13,8434,11244,2843,40.8,34.5,36.0,1,0,0,12,40.8,36.0,792,3006,10.5,42.0,40.8,0:00:07.241964
2023-01-03 12:09:22.853131,40.8,42.0,1.347,42.6,48.0,36.0,792,0,1704,2790,0,13,8434,11244,2843,40.8,34.5,36.0,1,0,0,12,40.8,36.0,792,3006,10.5,42.0,40.9,0:00:07.447878
2023-01-03 12:09:53.119527,41.1,42.0,1.351,42.6,48.0,36.0,792,0,1704,2790,0,13,8434,11244,2843,41.0,34.5,36.0,1,0,0,12,41.0,36.0,792,3006,10.5,42.0,41.0,0:00:07.241848
2023-01-03 12:10:23.337938,41.1,42.0,1.348,42.6,48.0,36.0,786,0,1704,2790,0,13,8434,11244,2843,41.0,34.5,36.0,1,0,0,12,41.0,36.0,792,3006,10.6,42.0,41.0,0:00:07.193415
2023-01-03 12:10:53.588338,41.1,42.0,1.347,42.6,48.0,36.0,780,0,1704,2790,0,13,8434,11244,2843,41.1,34.5,36.0,1,0,0,12,41.1,36.0,804,3006,10.6,42.0,41.1,0:00:07.225881
2023-01-03 12:11:23.886706,41.1,42.0,1.347,42.6,48.0,36.0,786,0,1704,2790,0,13,8434,11244,2843,41.1,34.5,36.0,1,0,0,12,41.1,36.0,798,3006,10.6,42.0,41.1,0:00:07.273308
2023-01-03 12:11:54.104934,41.1,42.0,1.345,42.6,48.0,36.0,786,0,1704,2790,0,13,8435,11244,2843,41.1,34.5,36.0,1,0,0,12,41.0,36.0,786,3006,10.6,42.0,41.1,0:00:07.193239
2023-01-03 12:12:24.323228,41.1,42.0,1.347,42.6,48.0,36.0,786,0,1704,2790,0,13,8435,11244,2843,41.0,34.5,36.0,1,0,0,12,41.0,36.0,792,3006,10.6,42.0,41.0,0:00:07.193369
2023-01-03 12:12:54.573736,41.0,42.0,1.349,42.6,48.0,36.0,786,0,1704,2790,0,13,8435,11244,2843,41.0,34.5,36.0,1,0,0,12,41.0,36.0,792,3006,10.6,42.0,41.0,0:00:07.227103
2023-01-03 12:13:24.871995,41.0,42.0,1.347,42.6,48.0,36.0,786,0,1704,2790,0,13,8435,11244,2843,41.0,34.5,36.0,1,0,0,12,41.0,36.0,792,3006,10.6,42.0,41.0,0:00:07.274279
2023-01-03 12:13:55.074319,41.1,42.0,1.345,42.6,48.0,36.0,792,0,1704,2790,0,13,8435,11244,2843,41.0,34.5,36.0,1,0,0,12,41.0,36.0,786,3006,10.6,42.0,41.0,0:00:07.178737
2023-01-03 12:14:25.340821,41.1,42.0,1.345,42.6,48.0,36.0,786,0,1704,2790,0,13,8435,11244,2843,41.0,34.5,36.0,1,0,0,12,41.0,36.0,792,3006,10.6,42.0,41.0,0:00:07.241928
2023-01-03 12:14:55.399072,41.1,42.0,1.346,42.6,48.0,36.0,780,0,1704,2790,0,13,8435,11244,2843,41.0,34.5,36.0,1,0,0,12,41.0,36.0,786,3006,10.6,42.0,41.0,0:00:07.033559
2023-01-03 12:15:25.633246,41.1,42.0,1.347,42.6,48.0,36.0,780,0,1704,2790,0,13,8435,11244,2843,41.0,34.5,36.0,1,0,0,12,41.0,36.0,792,3006,10.6,42.0,41.0,0:00:07.209578
2023-01-03 12:15:55.851650,41.1,42.0,1.345,42.6,48.0,36.0,780,0,1704,2790,0,13,8435,11244,2843,41.1,34.5,36.0,1,0,0,12,41.1,36.0,786,3006,10.6,42.0,41.1,0:00:07.193588
2023-01-03 12:16:26.118085,41.1,42.0,1.347,42.6,48.0,36.0,786,0,1704,2790,0,13,8435,11244,2843,41.1,34.5,36.0,1,0,0,12,41.1,36.0,786,3006,10.6,42.0,41.1,0:00:07.242112
2023-01-03 12:16:56.400224,41.2,42.0,1.346,42.6,48.0,36.0,786,0,1704,2790,0,13,8435,11244,2843,41.1,34.5,36.0,1,0,0,12,41.1,36.0,804,3006,10.6,42.0,41.1,0:00:07.257091
2023-01-03 12:17:26.618557,41.2,42.0,1.346,42.6,48.0,36.0,792,0,1704,2790,0,13,8435,11244,2843,41.1,34.5,36.0,1,0,0,12,41.1,36.0,786,3006,10.6,42.0,41.2,0:00:07.193324
2023-01-03 12:17:56.836727,41.2,42.0,1.347,42.6,48.0,36.0,798,0,1704,2790,0,13,8435,11244,2843,41.1,34.5,36.0,1,0,0,12,41.1,36.0,792,3006,10.6,42.0,41.1,0:00:07.193249
2023-01-03 12:18:27.055173,41.2,42.0,1.353,42.6,48.0,36.0,798,0,1704,2790,0,13,8435,11245,2843,41.1,34.5,36.0,1,0,0,12,41.1,36.0,786,3006,10.6,42.0,41.1,0:00:07.194426
2023-01-03 12:18:57.129314,41.2,42.0,1.346,42.6,48.0,36.0,780,0,1704,2790,0,13,8435,11245,2843,41.2,35.0,36.0,1,0,0,12,41.2,36.0,792,3006,10.6,42.0,41.2,0:00:07.049293
2023-01-03 12:19:27.379730,41.2,42.0,1.347,42.6,48.0,36.0,792,0,1704,2790,0,13,8435,11245,2843,41.2,35.5,36.0,1,0,0,12,41.2,36.0,786,3006,10.6,42.0,41.2,0:00:07.226316
2023-01-03 12:19:57.613670,41.2,42.0,1.348,42.6,48.0,36.5,792,0,1704,2790,0,13,8435,11245,2843,41.2,36.0,36.5,1,0,0,12,41.2,36.5,792,3006,10.6,42.0,41.2,0:00:07.209336
2023-01-03 12:20:27.879950,41.2,42.0,1.347,42.6,48.0,36.5,792,0,1704,2790,0,13,8435,11245,2843,41.2,37.0,36.5,1,0,0,12,41.2,36.5,798,3006,10.7,42.0,41.2,0:00:07.241772
2023-01-03 12:20:58.146208,41.2,42.0,1.353,42.6,48.0,36.5,792,0,1704,2790,0,13,8435,11245,2843,41.2,37.5,36.5,1,0,0,12,41.2,36.5,792,3006,10.7,42.0,41.2,0:00:07.241469
2023-01-03 12:21:28.364510,41.3,42.0,1.348,42.6,48.0,36.5,786,0,1704,2790,0,13,8435,11245,2843,41.3,37.5,36.5,1,0,0,12,41.3,36.5,792,3006,10.7,42.0,41.3,0:00:07.193488
2023-01-03 12:21:58.614728,41.5,42.0,1.348,42.6,48.0,36.5,780,0,1704,2790,0,13,8435,11245,2843,41.4,37.0,36.5,1,0,0,12,41.4,36.5,792,3006,10.7,42.0,41.4,0:00:07.225626
2023-01-03 12:22:28.864958,41.6,42.0,1.348,42.6,48.0,36.5,792,0,1704,2790,0,13,8435,11245,2843,41.5,36.0,36.5,1,0,0,12,41.5,36.5,798,3006,10.7,42.0,41.5,0:00:07.224522
2023-01-03 12:22:59.163217,41.5,42.0,1.349,42.6,48.0,36.5,810,0,1704,2790,0,13,8435,11245,2843,41.5,35.5,36.5,1,0,0,12,41.5,36.5,798,3006,10.7,42.0,41.5,0:00:07.271188
2023-01-03 12:23:29.381528,41.5,42.0,1.35,42.6,48.0,36.5,786,0,1704,2790,0,13,8435,11245,2843,41.5,35.0,36.5,1,0,0,12,41.5,36.5,792,3006,10.7,42.0,41.5,0:00:07.191817
2023-01-03 12:23:59.599725,41.5,42.0,1.348,42.6,48.0,36.5,792,0,1704,2790,0,13,8436,11245,2843,41.5,35.0,36.5,1,0,0,12,41.5,36.5,792,3006,10.7,42.0,41.5,0:00:07.195211
2023-01-03 12:24:29.881958,41.5,42.0,1.35,42.6,48.0,36.5,786,0,1704,2790,0,13,8436,11245,2843,41.5,35.0,36.5,1,0,0,12,41.5,36.5,792,3006,10.7,42.0,41.4,0:00:07.258291
2023-01-03 12:25:00.164185,41.5,42.0,1.349,42.6,48.0,36.5,786,0,1704,2790,0,13,8436,11245,2843,41.4,35.0,36.5,1,0,0,12,41.4,36.5,786,3006,10.7,42.0,41.4,0:00:07.265427
2023-01-03 12:25:30.382553,41.5,42.0,1.348,42.5,48.0,36.5,792,0,1704,2790,0,13,8436,11245,2843,41.5,34.5,36.5,1,0,0,12,41.5,36.5,792,3006,10.7,42.0,41.5,0:00:07.194854
2023-01-03 12:26:00.616909,41.5,42.0,1.348,42.6,48.0,36.5,792,0,1704,2790,0,13,8436,11245,2843,41.5,34.5,36.5,1,0,0,12,41.5,36.5,810,3006,10.7,42.0,41.5,0:00:07.210416
2023-01-03 12:26:30.883159,41.5,42.0,1.349,42.5,48.0,36.5,792,0,1704,2790,0,13,8436,11245,2843,41.5,34.5,36.5,1,0,0,12,41.5,36.5,792,3006,10.7,42.0,41.5,0:00:07.241661
2023-01-03 12:27:01.149320,41.5,42.0,1.347,42.5,48.0,36.5,792,0,1704,2790,0,13,8436,11245,2843,41.5,34.5,36.5,1,0,0,12,41.5,36.5,792,3006,10.7,42.0,41.5,0:00:07.241091
2023-01-03 12:27:31.367518,41.5,42.0,1.35,42.6,48.0,36.5,792,0,1704,2790,0,13,8436,11245,2843,41.5,34.5,36.5,1,0,0,12,41.5,36.5,792,3006,10.7,42.0,41.5,0:00:07.194536
2023-01-03 12:28:01.633830,41.5,42.0,1.349,42.5,48.0,36.5,786,0,1704,2790,0,13,8436,11245,2843,41.5,34.5,36.5,1,0,0,12,41.5,36.5,786,3006,10.7,42.0,41.5,0:00:07.241871
2023-01-03 12:28:31.868104,41.6,42.0,1.35,42.5,48.0,36.5,786,0,1704,2790,0,13,8436,11245,2843,41.5,34.5,36.5,1,0,0,12,41.5,36.5,786,3006,10.7,42.0,41.5,0:00:07.209310
2023-01-03 12:29:02.310254,41.6,42.0,1.35,42.4,48.0,36.5,780,0,1704,2790,0,13,8436,11245,2843,41.5,34.5,36.5,1,0,0,12,41.5,36.5,780,3006,10.7,42.0,41.5,0:00:07.417327
2023-01-03 12:29:32.640433,41.6,42.0,1.35,42.4,48.0,36.5,798,0,1704,2790,0,13,8436,11245,2843,41.5,34.5,36.5,1,0,0,12,41.5,36.5,792,3006,10.7,42.0,41.5,0:00:07.305214
2023-01-03 12:30:02.826652,41.6,42.0,1.349,42.5,48.0,36.5,792,0,1704,2790,0,13,8436,11245,2843,41.5,35.0,36.5,1,0,0,12,41.6,36.5,786,3006,10.7,42.0,41.5,0:00:07.161297
2023-01-03 12:30:33.092761,41.6,42.0,1.35,42.6,48.0,36.5,792,0,1704,2790,0,13,8436,11246,2843,41.5,35.0,36.5,1,0,0,12,41.6,36.5,792,3006,10.7,42.0,41.5,0:00:07.254071
2023-01-03 12:31:03.391060,41.6,42.0,1.349,42.5,48.0,36.5,792,0,1704,2790,0,13,8436,11246,2843,41.6,35.0,36.5,1,0,0,12,41.6,36.5,786,3006,10.7,42.0,41.6,0:00:07.273402
2023-01-03 12:31:33.609324,41.6,42.0,1.349,42.5,48.0,36.5,780,0,1704,2790,0,13,8436,11246,2843,41.6,35.0,36.5,1,0,0,12,41.6,36.5,792,3006,10.7,42.0,41.6,0:00:07.193149
2023-01-03 12:32:03.859400,41.7,42.0,1.35,42.5,48.0,36.5,816,0,1704,2790,0,13,8436,11246,2843,41.6,35.0,36.5,1,0,0,12,41.6,36.5,786,3006,10.7,42.0,41.6,0:00:07.225338
2023-01-03 12:32:34.061646,41.7,42.0,1.349,42.5,48.0,36.5,792,0,1704,2790,0,13,8436,11246,2843,41.6,35.0,36.5,1,0,0,12,41.6,36.5,792,3006,10.7,42.0,41.6,0:00:07.177671
2023-01-03 12:33:04.167896,41.7,42.0,1.349,42.4,48.0,36.5,792,0,1704,2790,0,13,8436,11246,2843,41.7,35.0,36.5,1,0,0,12,41.7,36.5,792,3006,10.7,42.0,41.7,0:00:07.080816
2023-01-03 12:33:34.354024,41.7,42.0,1.35,42.4,48.0,36.5,774,0,1704,2790,0,13,8436,11246,2843,41.7,35.0,36.5,1,0,0,12,41.7,36.5,786,3006,10.7,42.0,41.7,0:00:07.161383
2023-01-03 12:34:04.380235,41.8,42.0,1.348,42.5,48.0,36.5,786,0,1704,2790,0,13,8436,11246,2843,41.7,35.0,36.5,1,0,0,12,41.7,36.5,792,3006,10.7,42.0,41.7,0:00:07.002150
2023-01-03 12:34:34.646536,41.8,42.0,1.351,42.4,48.0,36.5,786,0,1704,2790,0,13,8436,11246,2843,41.7,35.0,36.5,1,0,0,12,41.7,36.5,786,3006,10.7,42.0,41.7,0:00:07.242008
2023-01-03 12:35:04.912895,41.8,42.0,1.347,42.4,48.0,36.5,780,0,1704,2790,0,13,8436,11246,2843,41.7,35.0,36.5,1,0,0,12,41.7,36.5,780,3006,10.8,42.0,41.7,0:00:07.241974
2023-01-03 12:35:35.131005,41.8,42.0,1.349,42.4,48.0,36.5,786,0,1704,2790,0,13,8437,11246,2843,41.7,35.0,36.5,1,0,0,12,41.7,36.5,792,3006,10.8,42.0,41.7,0:00:07.194326
2023-01-03 12:36:06.164968,41.8,42.0,1.349,42.5,48.0,36.5,786,0,1704,2790,0,13,8437,11246,2843,41.7,35.0,36.5,1,0,0,12,41.7,36.5,786,3006,10.8,42.0,41.7,0:00:08.009920
2023-01-03 12:36:35.391459,41.8,42.0,1.35,42.4,48.0,36.5,780,0,1704,2790,0,13,8437,11246,2843,41.7,35.0,36.5,1,0,0,12,41.8,36.5,798,3006,10.8,42.0,41.7,0:00:07.203774
2023-01-03 12:37:05.801566,41.8,42.0,1.349,42.4,48.0,36.5,792,0,1704,2790,0,13,8437,11246,2843,41.8,35.0,36.5,1,0,0,12,41.8,36.5,786,3006,10.8,42.0,41.8,0:00:07.385072
2023-01-03 12:37:35.923634,41.8,42.0,1.35,42.4,48.0,36.5,792,0,1704,2790,0,13,8437,11246,2843,41.8,35.0,36.5,1,0,0,12,41.8,36.5,792,3006,10.8,42.0,41.8,0:00:07.096969
2023-01-03 12:38:05.789802,41.8,42.0,1.351,42.4,48.0,36.5,792,0,1704,2790,0,13,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,41.8,0:00:06.841302
2023-01-03 12:38:36.856027,41.8,42.0,1.35,42.4,48.0,36.5,786,0,1704,2790,0,13,8437,11246,2843,41.8,35.0,36.5,1,0,0,12,41.8,36.5,786,3006,10.8,42.0,41.8,0:00:07.041521
2023-01-03 12:39:07.169850,41.9,42.0,1.351,42.4,48.0,36.5,780,0,1704,2790,0,13,8437,11246,2843,41.8,35.0,36.5,1,0,0,12,41.8,36.5,780,3006,10.8,42.0,41.8,0:00:07.288570
2023-01-03 12:39:37.404286,41.9,42.0,1.351,42.5,48.0,36.5,792,0,1704,2790,0,13,8437,11246,2843,41.8,35.0,36.5,1,0,0,12,41.8,36.5,786,3006,10.8,42.0,41.8,0:00:07.209524
2023-01-03 12:40:07.622571,41.9,42.0,1.352,42.4,48.0,36.5,810,0,1704,2790,0,13,8437,11246,2843,41.8,35.0,36.5,1,0,0,12,41.8,36.5,792,3006,10.8,42.0,41.8,0:00:07.194868
2023-01-03 12:40:37.856782,41.9,42.0,1.349,42.4,48.0,36.5,792,0,1704,2790,0,13,8437,11246,2843,41.9,35.0,36.5,1,0,0,12,41.8,36.5,792,3006,10.8,42.0,41.9,0:00:07.209450
2023-01-03 12:41:07.898959,41.9,42.0,1.351,42.4,48.0,37.0,792,0,1704,2790,0,13,8437,11246,2843,41.9,35.0,37.0,1,0,0,12,41.9,37.0,786,3006,10.8,42.0,41.9,0:00:07.017427
2023-01-03 12:41:38.165368,41.9,42.0,1.35,42.4,48.0,37.0,786,0,1704,2790,0,13,8437,11246,2843,41.9,35.0,37.0,1,0,0,12,41.9,37.0,792,3006,10.8,42.0,41.9,0:00:07.242703
