local_time,total_input_power,load_power,grid_power,total_battery_power,input_power,day_active_power_peak,active_power,accumulated_yield_energy,daily_yield_energy,grid_voltage_a_phase,b_phase_voltage,c_phase_voltage,power_meter_active_power,grid_frequency,grid_exported_energy,grid_accumulated_energy,storage_state_of_capacity,storage_charge_discharge_power,storage_current_day_charge_capacity,storage_current_day_discharge_capacity,backup_switch_to_off_grid,a_phase_active_power,b_phase_active_power,c_phase_active_power,forward_energy
2022-09-03T08:05:04.262548,2.433,0.334,-0.313,1.786,1.792,1.601,0.0,7140.73,2.01,236.1,238.8,233.8,0.313,50.02,6151.31,855.36,75.0,1.795,0.41,3.39,0.0,0.001,0.001,0.029,8.91375
2022-09-03T08:06:02.816580,2.433,0.334,-0.313,1.786,1.822,1.601,0.0,7140.73,2.01,236.3,238.6,234.3,0.315,50.0,6151.31,855.36,75.0,1.822,0.49,3.39,0.0,0.001,0.001,0.03,8.91375
2022-09-03T08:07:03.652799,2.512,0.246,-0.424,1.842,1.846,1.601,0.0,7140.73,2.01,232.3,235.5,230.3,0.427,50.02,6151.33,855.36,75.0,1.846,0.49,3.39,0.0,0.001,0.001,0.029,8.91375
2022-09-03T08:08:04.284214,2.512,0.246,-0.424,1.842,1.868,1.601,0.0,7140.73,2.01,233.5,235.1,230.6,0.331,50.0,6151.33,855.36,75.0,1.868,0.49,3.39,0.0,0.001,0.001,0.029,8.915
2022-09-03T08:09:06.527512,2.512,0.246,-0.424,1.842,1.891,1.601,0.0,7140.73,2.01,233.1,235.3,230.8,0.341,50.0,6151.33,855.36,75.0,1.891,0.57,3.39,0.0,0.001,0.001,0.029,8.915
2022-09-03T08:10:09.930305,2.582,0.345,-0.342,1.895,,,,,,,,,,,,,,,,,,0.001,0.001,0.029,8.91875
2022-09-03T08:11:08.677346,2.636,0.286,-0.415,1.935,1.938,1.601,0.0,7140.73,2.01,233.5,234.8,230.6,0.42,50.0,6151.35,855.36,75.0,1.938,0.66,3.39,0.0,0.001,0.001,0.029,8.91875
2022-09-03T08:12:04.071572,2.636,0.286,-0.415,1.935,1.955,1.601,0.0,7140.73,2.01,233.6,233.3,232.3,0.426,50.0,6151.35,855.36,75.0,1.96,0.66,3.39,0.0,0.001,0.001,0.029,8.91875
2022-09-03T08:13:05.182491,2.7,0.207,-0.51,1.983,1.989,1.601,0.0,7140.73,2.01,235.0,231.1,232.8,0.507,49.97,6151.37,855.36,76.0,1.991,0.66,3.39,0.0,0.001,0.001,0.03,8.92
2022-09-03T08:14:03.757053,2.7,0.207,-0.51,1.983,2.011,1.601,0.0,7140.73,2.01,234.8,230.8,233.1,0.533,49.99,6151.37,855.36,76.0,2.014,0.73,3.39,0.0,0.001,0.001,0.03,8.92
2022-09-03T08:15:04.482966,2.7,0.207,-0.51,1.983,2.032,1.601,0.0,7140.73,2.01,235.6,230.3,233.8,0.536,49.99,6151.39,855.36,76.0,2.039,0.73,3.39,0.0,0.002,0.001,0.03,8.92125
2022-09-03T08:16:04.524628,2.793,0.212,-0.535,2.046,2.071,1.601,0.0,7140.73,2.01,236.0,230.6,234.0,0.494,50.0,6151.39,855.36,76.0,2.067,0.73,3.39,0.0,0.002,0.001,0.03,8.92125
2022-09-03T08:17:04.573324,2.793,0.212,-0.535,2.046,2.1,1.601,0.0,7140.73,2.01,234.8,231.1,233.3,0.489,49.97,6151.39,855.36,76.0,2.1,0.81,3.39,0.0,0.001,0.001,0.03,8.92125
2022-09-03T08:18:03.436537,2.863,0.275,-0.483,2.105,2.122,1.601,0.0,7140.73,2.01,235.1,232.1,231.6,0.546,49.97,6151.41,855.36,76.0,2.122,0.81,3.39,0.0,0.001,0.001,0.03,8.9225
2022-09-03T08:19:04.260255,2.863,0.275,-0.483,2.105,2.145,1.601,0.0,7140.73,2.01,236.8,230.1,234.1,0.554,49.97,6151.41,855.36,76.0,2.145,0.81,3.39,0.0,0.001,0.001,0.03,8.9225
2022-09-03T08:20:02.823575,2.944,0.226,-0.556,2.162,2.206,1.601,0.0,7140.73,2.01,236.3,232.3,232.3,0.56,50.0,6151.43,855.36,76.0,2.206,0.9,3.39,0.0,0.002,0.001,0.029,8.92375
2022-09-03T08:21:05.406270,2.944,0.226,-0.556,2.162,2.211,1.601,0.0,7140.73,2.01,236.6,233.6,231.1,0.566,49.97,6151.43,855.36,76.0,2.211,0.9,3.39,0.0,0.001,0.001,0.029,8.92375
2022-09-03T08:22:03.757829,3.012,0.209,-0.573,2.23,2.234,1.601,0.0,7140.73,2.01,238.8,236.8,235.0,0.572,49.97,6151.45,855.36,76.0,2.233,0.9,3.39,0.0,0.001,0.001,0.03,8.92375
2022-09-03T08:23:03.605675,3.012,0.209,-0.573,2.23,2.26,1.601,0.0,7140.73,2.01,239.3,235.8,235.1,0.586,50.0,6151.45,855.36,77.0,2.259,1.0,3.39,0.0,0.001,0.001,0.03,8.925
2022-09-03T08:24:04.626866,3.012,0.209,-0.573,2.23,2.283,1.601,0.0,7140.73,2.01,239.8,237.8,235.3,0.589,50.0,6151.47,855.36,77.0,2.291,1.0,3.39,0.0,0.001,0.001,0.03,8.925
2022-09-03T08:25:03.900583,3.109,0.253,-0.568,2.288,2.308,1.601,0.0,7140.73,2.01,237.1,234.8,232.6,0.576,50.0,6151.47,855.36,77.0,2.308,1.0,3.39,0.0,0.001,0.001,0.029,8.92625
2022-09-03T08:26:04.790568,3.165,0.637,-0.202,2.326,2.332,1.601,0.0,7140.73,2.01,239.3,234.3,232.6,0.197,50.0,6151.47,855.36,77.0,2.332,1.1,3.39,0.0,0.001,0.001,0.029,8.92625
2022-09-03T08:27:04.185065,3.165,0.637,-0.202,2.326,2.363,1.601,0.0,7140.73,2.01,238.3,234.0,232.1,0.114,50.0,6151.49,855.36,77.0,2.363,1.1,3.39,0.0,0.001,0.001,0.029,8.92625
2022-09-03T08:28:03.839337,3.227,0.724,-0.128,2.375,2.383,1.601,0.0,7140.73,2.01,237.8,233.3,230.6,0.121,50.0,6151.49,855.36,77.0,2.383,1.1,3.39,0.0,0.002,0.001,0.029,8.9275
2022-09-03T08:29:04.856529,3.227,0.724,-0.128,2.375,2.413,1.601,0.0,7140.73,2.01,238.5,234.3,230.0,0.173,50.0,6151.49,855.36,77.0,2.413,1.22,3.39,0.0,0.002,0.001,0.029,8.9275
2022-09-03T08:30:04.774254,3.227,0.724,-0.128,2.375,2.438,1.601,0.0,7140.73,2.01,238.1,234.3,233.1,0.177,49.99,6151.49,855.36,77.0,2.436,1.22,3.39,0.0,0.002,0.001,0.03,8.92875
2022-09-03T08:31:04.695675,3.33,0.701,-0.185,2.444,2.463,1.601,0.0,7140.73,2.01,239.6,233.8,233.3,0.189,50.0,6151.5,855.36,77.0,2.463,1.22,3.39,0.0,0.001,0.001,0.03,8.92875
2022-09-03T08:32:03.890962,3.33,0.701,-0.185,2.444,2.485,1.601,0.0,7140.73,2.01,239.3,231.6,233.6,0.288,49.99,6151.5,855.36,78.0,2.478,1.32,3.39,0.0,0.001,0.001,0.03,8.92875
2022-09-03T08:33:05.179535,3.381,0.602,-0.292,2.487,2.505,1.601,0.0,7140.73,2.01,239.1,233.6,234.8,0.671,50.0,6151.5,855.36,78.0,2.504,1.32,3.39,0.0,0.002,0.001,0.03,8.93
2022-09-03T08:34:03.052284,3.381,0.602,-0.292,2.487,2.513,1.601,0.0,7140.73,2.01,237.0,232.3,233.8,0.684,49.97,6151.52,855.36,78.0,2.513,1.44,3.39,0.0,0.001,0.001,0.03,8.93
2022-09-03T08:35:08.416970,3.428,0.225,-0.683,2.52,,,,,,,,,,,,,,,,,,0.001,0.001,0.03,8.93125
2022-09-03T08:36:07.317549,,,,,2.56,1.601,0.0,7140.73,2.01,236.3,232.3,235.1,0.7,50.0,6151.54,855.36,78.0,2.561,1.44,3.39,0.0,0.001,0.001,0.03,8.93125
2022-09-03T08:37:04.493625,3.49,0.219,-0.702,2.569,2.585,1.601,0.0,7140.73,2.01,237.6,232.1,234.0,0.738,50.0,6151.54,855.36,78.0,2.585,1.54,3.39,0.0,0.001,0.001,0.03,8.93125
2022-09-03T08:38:03.833380,3.49,0.219,-0.702,2.569,2.618,1.601,0.0,7140.73,2.01,236.8,232.8,233.8,0.747,50.0,6151.56,855.36,78.0,2.618,1.54,3.39,0.0,0.001,0.001,0.03,8.9325
2022-09-03T08:39:03.538934,3.557,0.186,-0.751,2.62,2.643,1.601,0.0,7140.73,2.01,237.8,232.6,234.3,0.759,50.0,6151.58,855.36,78.0,2.643,1.54,3.39,0.0,0.002,0.001,0.03,8.9325
2022-09-03T08:40:03.872949,3.557,0.186,-0.751,2.62,2.67,1.601,0.0,7140.73,2.01,237.3,232.6,234.3,0.768,50.0,6151.58,855.36,78.0,2.671,1.64,3.39,0.0,0.001,0.001,0.03,8.93375
2022-09-03T08:41:06.617676,3.643,0.175,-0.777,2.691,2.687,1.601,0.0,7140.73,2.01,237.6,233.1,233.3,0.779,49.97,6151.6,855.36,79.0,2.699,1.64,3.39,0.0,0.001,0.001,0.03,8.93375
2022-09-03T08:42:04.529768,3.643,0.175,-0.777,2.691,2.714,1.601,0.0,7140.73,2.01,238.3,234.1,235.3,0.734,49.99,6151.62,855.36,79.0,2.714,1.64,3.39,0.0,0.001,0.001,0.03,8.93375
2022-09-03T08:43:03.270434,3.716,0.255,-0.744,2.717,2.73,1.601,0.0,7140.73,2.01,237.3,233.5,233.8,0.586,49.99,6151.62,855.36,79.0,2.73,1.75,3.39,0.0,0.002,0.001,0.029,8.935
2022-09-03T08:44:03.552321,3.716,0.255,-0.744,2.717,2.757,1.601,0.0,7140.73,2.01,237.6,234.1,233.8,0.631,49.97,6151.64,855.36,79.0,2.757,1.75,3.39,0.0,0.001,0.001,0.03,8.935
2022-09-03T08:45:08.476377,3.756,0.361,-0.634,2.761,,,,,,,,,,,,,,,,,,0.001,0.001,0.03,8.93625
2022-09-03T08:46:10.032159,,,,,2.81,1.601,0.0,7140.73,2.01,236.8,233.6,232.8,0.553,50.0,6151.66,855.36,79.0,2.804,1.89,3.39,0.0,0.001,0.001,0.03,8.93625
2022-09-03T08:47:02.762556,3.833,0.442,-0.571,2.82,2.814,1.601,0.0,7140.73,2.01,237.0,233.8,233.3,0.574,50.0,6151.66,855.36,79.0,2.815,1.89,3.39,0.0,0.002,0.002,0.029,8.93625
2022-09-03T08:48:04.030733,3.833,0.442,-0.571,2.82,2.843,1.601,0.0,7140.73,2.01,237.1,232.6,234.0,0.722,50.0,6151.68,855.36,79.0,2.843,1.89,3.39,0.0,0.001,0.001,0.03,8.9375
2022-09-03T08:49:03.260771,3.896,0.283,-0.748,2.865,2.872,1.601,0.0,7140.73,2.01,236.6,232.1,232.1,0.723,49.99,6151.68,855.36,80.0,2.872,2.01,3.39,0.0,0.001,0.001,0.029,8.93875
2022-09-03T08:50:08.314022,3.896,0.283,-0.748,2.865,,,,,,,,,,,,,,,,,,0.001,0.001,0.03,8.94
2022-09-03T08:51:08.229978,,,,,2.925,1.601,0.0,7140.73,2.01,241.1,235.8,235.5,0.755,50.0,6151.72,855.36,80.0,2.926,2.01,3.39,0.0,0.002,0.002,0.03,8.94125
2022-09-03T08:52:03.729972,3.958,2.202,0.0,1.756,2.909,1.601,1.13,7140.74,2.02,235.3,236.6,235.6,-0.137,50.0,6151.72,855.36,80.0,1.779,2.15,3.39,0.0,0.002,0.001,0.031,8.94125
2022-09-03T08:53:04.810958,3.958,2.202,0.0,1.756,2.967,1.601,0.0,7140.75,2.03,240.3,235.6,233.8,0.777,49.99,6151.72,855.36,80.0,2.973,2.21,3.39,0.0,0.002,0.001,0.03,8.9425
2022-09-03T08:54:05.370827,3.958,2.202,0.0,1.756,2.99,1.601,0.0,7140.75,2.03,238.8,236.3,235.1,0.866,49.99,6151.74,855.36,80.0,2.99,2.21,3.39,0.0,0.002,0.001,0.03,8.9425
2022-09-03T08:55:08.358999,4.082,0.296,-0.794,2.992,,,,,,,,,,,,,,,,,,0.001,0.001,0.03,8.94375
2022-09-03T08:56:08.071819,,,,,3.026,1.601,0.0,7140.75,2.03,240.3,236.1,235.6,0.774,50.0,6151.77,855.36,81.0,3.035,2.34,3.39,0.0,0.001,0.001,0.03,8.94375
2022-09-03T08:57:04.148236,4.115,0.341,-0.743,3.031,3.057,1.601,0.0,7140.75,2.03,242.0,237.3,234.8,0.899,50.0,6151.77,855.36,81.0,3.058,2.34,3.39,0.0,0.001,0.001,0.03,8.945
2022-09-03T08:58:03.905573,4.181,0.272,-0.834,3.075,3.086,1.601,0.0,7140.75,2.03,240.3,237.6,236.6,0.907,49.99,6151.79,855.36,81.0,3.086,2.34,3.39,0.0,0.001,0.001,0.03,8.945
2022-09-03T08:59:05.097273,4.181,0.272,-0.834,3.075,3.107,1.601,0.0,7140.75,2.03,242.3,235.6,236.8,0.916,50.0,6151.81,855.36,81.0,3.104,2.46,3.39,0.0,0.001,0.001,0.03,8.945
2022-09-03T09:00:09.503805,4.181,0.272,-0.834,3.075,,,,,,,,,,,,,,,,,,0.002,0.001,0.03,8.94625
2022-09-03T09:01:08.831397,,,,,3.146,1.601,0.0,7140.75,2.03,241.1,236.8,236.1,0.792,50.0,6151.83,855.36,81.0,3.158,2.46,3.39,0.0,0.001,0.001,0.03,8.94625
2022-09-03T09:02:04.669242,4.264,0.227,-0.896,3.141,3.178,1.601,0.0,7140.75,2.03,241.1,237.1,235.3,0.933,49.95,6151.85,855.36,82.0,3.181,2.6,3.39,0.0,0.001,0.001,0.03,8.9475
2022-09-03T09:03:03.334824,4.329,0.23,-0.911,3.188,3.194,1.601,0.0,7140.75,2.03,240.3,238.0,236.1,0.919,49.93,6151.87,855.36,82.0,3.194,2.6,3.39,0.0,0.001,0.001,0.03,8.9475
2022-09-03T09:04:03.220781,4.329,0.23,-0.911,3.188,3.227,1.601,0.0,7140.75,2.03,241.3,236.6,237.1,0.91,49.95,6151.89,855.36,82.0,3.227,2.6,3.39,0.0,0.002,0.001,0.03,8.9475
2022-09-03T09:05:03.137856,4.401,0.23,-0.922,3.249,3.249,1.601,0.0,7140.75,2.03,242.5,236.3,236.8,0.929,49.97,6151.89,855.36,82.0,3.25,2.76,3.39,0.0,0.001,0.001,0.03,8.94875
2022-09-03T09:06:04.763430,4.401,0.23,-0.922,3.249,3.281,1.601,0.0,7140.75,2.03,242.1,236.8,237.6,0.814,50.0,6151.91,855.36,82.0,3.276,2.76,3.39,0.0,0.002,0.001,0.03,8.94875
2022-09-03T09:07:03.935189,4.401,0.23,-0.922,3.249,3.307,1.601,0.0,7140.75,2.03,241.3,236.8,237.8,0.73,49.97,6151.93,855.36,82.0,3.303,2.76,3.39,0.0,0.002,0.001,0.031,8.95
2022-09-03T09:08:03.410528,4.49,0.456,-0.727,3.307,3.339,1.601,0.0,7140.75,2.03,242.6,234.3,237.5,0.866,50.0,6151.93,855.36,82.0,3.339,2.9,3.39,0.0,0.001,0.001,0.03,8.95
2022-09-03T09:09:03.249688,4.49,0.456,-0.727,3.307,3.364,1.601,0.0,7140.75,2.03,240.6,236.6,237.6,0.877,50.0,6151.95,855.36,83.0,3.364,2.9,3.39,0.0,0.001,0.001,0.03,8.95
2022-09-03T09:10:04.249902,4.569,0.325,-0.878,3.366,3.372,1.601,0.0,7140.75,2.03,241.6,236.3,237.1,0.746,50.0,6151.97,855.36,83.0,3.372,2.9,3.39,0.0,0.002,0.001,0.03,8.95125
2022-09-03T09:11:04.385187,4.633,0.232,-0.985,3.416,3.416,1.601,0.0,7140.75,2.03,240.6,239.3,235.3,0.853,49.99,6151.97,855.36,83.0,3.416,3.06,3.39,0.0,0.001,0.001,0.03,8.95125
2022-09-03T09:12:04.791082,4.633,0.232,-0.985,3.416,3.4,1.601,0.0,7140.75,2.03,241.6,238.8,234.8,0.958,50.0,6152.0,855.36,83.0,3.4,3.06,3.39,0.0,0.001,0.002,0.03,8.9525
2022-09-03T09:13:04.312250,4.633,0.232,-0.985,3.416,3.281,1.601,0.0,7140.75,2.03,240.1,238.6,235.8,0.13,50.02,6152.0,855.36,83.0,3.281,3.06,3.39,0.0,0.002,0.002,0.03,8.9525
2022-09-03T09:14:04.649105,4.6,0.361,-0.829,3.41,3.32,1.601,0.0,7140.75,2.03,241.0,236.8,235.6,0.215,50.0,6152.0,855.36,83.0,3.316,3.22,3.39,0.0,0.002,0.001,0.03,8.9525
2022-09-03T09:15:03.475949,4.6,0.361,-0.829,3.41,3.379,1.601,0.0,7140.75,2.03,240.6,239.1,234.8,0.233,49.97,6152.02,855.36,83.0,3.379,3.22,3.39,0.0,0.002,0.001,0.03,8.95375
2022-09-03T09:16:03.361486,4.563,0.955,-0.243,3.365,3.301,1.601,0.0,7140.75,2.03,240.8,238.3,235.1,0.176,49.99,6152.02,855.36,84.0,3.301,3.35,3.39,0.0,0.002,0.001,0.03,8.95375
2022-09-03T09:17:03.290158,4.563,0.955,-0.243,3.365,3.232,1.601,0.0,7140.75,2.03,241.6,238.3,233.0,0.052,50.02,6152.02,855.36,84.0,3.232,3.35,3.39,0.0,0.002,0.001,0.029,8.955
2022-09-03T09:18:02.566195,4.264,1.147,0.029,3.146,3.14,1.601,0.0,7140.75,2.03,242.1,237.1,233.1,0.158,50.0,6152.02,855.36,84.0,3.14,3.35,3.39,0.0,0.002,0.001,0.03,8.955
2022-09-03T09:19:04.689905,4.466,0.968,-0.197,3.301,3.283,1.601,0.0,7140.75,2.03,241.8,236.8,234.1,0.179,50.0,6152.02,855.36,84.0,3.283,3.48,3.39,0.0,0.002,0.001,0.03,8.955
2022-09-03T09:20:08.450168,3.911,1.109,0.078,2.88,,,,,,,,,,,,,,,,,,0.002,0.001,0.029,8.95625
2022-09-03T09:21:08.079954,,,,,3.326,1.601,0.0,7140.75,2.03,242.3,236.3,233.5,0.08,50.0,6152.02,855.36,84.0,3.328,3.48,3.39,0.0,0.001,0.002,0.029,8.95625
2022-09-03T09:22:03.434413,3.911,1.109,0.078,2.88,3.192,1.601,0.0,7140.75,2.03,243.3,237.6,234.6,0.029,50.0,6152.02,855.36,84.0,3.114,3.62,3.39,0.0,0.002,0.001,0.03,8.9575
2022-09-03T09:23:03.656466,4.326,1.08,-0.052,3.194,3.589,1.601,0.0,7140.75,2.03,240.8,236.6,230.0,0.213,50.0,6152.02,855.36,84.0,3.607,3.62,3.39,0.0,0.002,0.001,0.029,8.9575
2022-09-03T09:24:04.797141,4.326,1.08,-0.052,3.194,3.726,1.601,0.0,7140.75,2.03,239.8,236.5,232.0,0.3,50.0,6152.04,855.36,85.0,3.731,3.62,3.39,0.0,0.002,0.001,0.029,8.9575
2022-09-03T09:25:08.880370,5.026,1.119,-0.192,3.715,,,,,,,,,,,,,,,,,,0.002,0.001,0.029,8.96
2022-09-03T09:26:07.683394,,,,,3.711,1.601,0.0,7140.75,2.03,245.1,237.5,234.8,0.94,50.0,6152.04,855.36,85.0,3.712,3.78,3.39,0.0,0.002,0.002,0.029,8.96
2022-09-03T09:27:05.761629,5.084,1.067,-0.26,3.757,3.617,1.601,0.0,7140.75,2.03,245.8,238.0,236.5,0.948,50.0,6152.06,855.36,85.0,3.656,3.78,3.39,0.0,0.002,0.001,0.03,8.96125
2022-09-03T09:28:04.432830,5.084,1.067,-0.26,3.757,3.743,1.601,0.0,7140.75,2.03,242.6,234.8,233.3,0.852,50.02,6152.08,855.36,85.0,3.727,3.96,3.39,0.0,0.002,0.001,0.03,8.96125
2022-09-03T09:29:03.461498,5.084,1.067,-0.26,3.757,3.713,1.601,0.0,7140.75,2.03,240.8,234.8,233.0,0.759,50.0,6152.08,855.36,85.0,3.713,3.96,3.39,0.0,0.002,0.002,0.029,8.96125
2022-09-03T09:30:03.242064,5.073,0.49,-0.837,3.746,3.783,1.601,0.0,7140.75,2.03,241.8,236.8,231.8,1.103,50.0,6152.1,855.36,86.0,3.783,3.96,3.39,0.0,0.001,0.002,0.029,8.9625
2022-09-03T09:31:04.351149,5.073,0.49,-0.837,3.746,3.716,1.601,0.0,7140.75,2.03,240.3,237.1,231.3,0.368,49.99,6152.12,855.36,86.0,3.716,4.14,3.39,0.0,0.002,0.001,0.029,8.96375
2022-09-03T09:32:03.671891,5.08,0.336,-0.986,3.758,3.829,1.601,0.0,7140.75,2.03,241.1,234.3,232.8,0.411,49.99,6152.12,855.36,86.0,3.831,4.14,3.39,0.0,0.002,0.001,0.03,8.965
2022-09-03T09:33:04.137743,5.08,0.336,-0.986,3.758,3.824,1.601,0.0,7140.75,2.03,240.3,234.8,232.8,0.408,50.0,6152.12,855.36,86.0,3.818,4.14,3.39,0.0,0.002,0.001,0.029,8.965
2022-09-03T09:34:03.758724,5.207,0.936,-0.418,3.853,3.817,1.601,0.0,7140.75,2.03,240.1,234.1,232.6,0.404,49.97,6152.14,855.36,87.0,3.821,4.32,3.39,0.0,0.002,0.001,0.029,8.965
2022-09-03T09:35:03.884489,5.207,0.936,-0.418,3.853,3.969,1.601,0.0,7140.75,2.03,240.3,236.3,228.8,0.466,49.99,6152.14,855.36,87.0,3.974,4.32,3.39,0.0,0.001,0.001,0.028,8.96625
2022-09-03T09:36:05.206971,5.37,0.926,-0.47,3.974,3.902,1.601,0.0,7140.75,2.03,243.3,237.6,233.8,0.418,50.0,6152.14,855.36,87.0,3.903,4.32,3.39,0.0,0.002,0.001,0.029,8.96625
2022-09-03T09:37:04.165161,5.37,0.926,-0.47,3.974,3.852,1.601,0.0,7140.75,2.03,245.3,238.1,233.3,1.125,50.0,6152.16,855.36,87.0,3.853,4.44,3.39,0.0,0.001,0.001,0.03,8.9675
2022-09-03T09:38:04.395130,5.37,0.926,-0.47,3.974,3.753,1.601,0.0,7140.75,2.03,242.6,236.6,234.3,0.38,49.97,6152.16,855.36,87.0,3.752,4.44,3.39,0.0,0.002,0.001,0.03,8.9675
2022-09-03T09:39:03.890333,5.292,0.949,-0.431,3.912,3.701,1.601,0.0,7140.75,2.03,242.3,236.8,234.1,0.364,50.02,6152.16,855.36,88.0,3.701,4.62,3.39,0.0,0.002,0.001,0.029,8.9675
2022-09-03T09:40:03.434171,5.292,0.949,-0.431,3.912,3.61,1.601,0.0,7140.75,2.03,243.6,236.1,233.8,0.313,50.0,6152.18,855.36,88.0,3.61,4.62,3.39,0.0,0.002,0.001,0.029,8.96875
2022-09-03T09:41:03.677650,5.067,0.958,-0.355,3.754,3.522,1.601,0.0,7140.75,2.03,242.1,235.1,236.3,0.293,50.02,6152.18,855.36,88.0,3.522,4.62,3.39,0.0,0.002,0.001,0.03,8.96875
2022-09-03T09:42:07.391819,5.067,0.958,-0.355,3.754,,,,,,,,,,,,,,,,,,0.002,0.001,0.029,8.97
2022-09-03T09:43:06.166852,4.767,0.924,-0.306,3.537,3.273,1.601,0.0,7140.75,2.03,242.1,237.5,229.1,0.205,50.02,6152.2,855.36,88.0,3.237,4.79,3.39,0.0,0.002,0.002,0.029,8.97
2022-09-03T09:44:03.293234,4.767,0.924,-0.306,3.537,3.274,1.601,0.0,7140.75,2.03,240.3,234.6,233.8,0.128,50.0,6152.2,855.36,88.0,3.282,4.79,3.39,0.0,0.002,0.001,0.03,8.97
2022-09-03T09:45:02.831377,4.454,1.045,-0.113,3.296,3.061,1.601,0.0,7140.75,2.03,239.1,236.3,232.3,0.05,50.0,6152.2,855.36,88.0,3.039,4.95,3.39,0.0,0.002,0.001,0.029,8.97125
2022-09-03T09:46:03.936420,4.454,1.045,-0.113,3.296,3.313,1.601,0.0,7140.75,2.03,241.3,236.3,235.8,0.156,49.97,6152.2,855.36,89.0,3.339,4.95,3.39,0.0,0.002,0.001,0.03,8.97125
2022-09-03T09:47:03.409591,4.454,1.045,-0.113,3.296,3.466,1.601,0.0,7140.75,2.03,241.6,238.1,234.6,0.193,50.0,6152.2,855.36,89.0,3.471,4.95,3.39,0.0,0.002,0.001,0.03,8.9725
2022-09-03T09:48:03.429435,4.728,1.034,-0.2,3.494,3.386,1.601,0.0,7140.75,2.03,243.8,237.3,234.3,0.886,50.0,6152.2,855.36,89.0,3.386,5.1,3.39,0.0,0.002,0.002,0.03,8.9725
2022-09-03T09:49:03.380386,4.728,1.034,-0.2,3.494,3.047,1.601,0.0,7140.75,2.03,243.1,238.0,235.1,0.801,50.02,6152.22,855.36,89.0,3.047,5.1,3.39,0.0,0.001,0.001,0.03,8.9725
2022-09-03T09:50:08.372348,4.672,0.322,-0.906,3.444,,,,,,,,,,,,,,,,,,0.001,0.001,0.03,8.97375
2022-09-03T09:51:06.038351,4.672,0.322,-0.906,3.444,3.388,1.601,0.0,7140.75,2.03,242.8,236.8,235.6,1.05,50.0,6152.25,855.36,89.0,3.432,5.26,3.39,0.0,0.002,0.001,0.03,8.97375
2022-09-03T09:52:04.819175,5.045,0.19,-1.128,3.727,3.594,1.601,0.0,7140.75,2.03,240.5,236.1,234.6,1.055,50.0,6152.27,855.36,89.0,3.535,5.26,3.39,0.0,0.001,0.001,0.03,8.975
2022-09-03T09:53:03.752587,5.045,0.19,-1.128,3.727,3.469,1.601,0.0,7140.75,2.03,237.3,238.3,232.8,1.035,50.02,6152.29,855.36,90.0,3.469,5.26,3.39,0.0,0.001,0.001,0.03,8.975
2022-09-03T09:54:05.472875,4.852,0.193,-1.084,3.575,2.992,1.601,0.0,7140.75,2.03,237.1,237.3,231.6,0.864,50.02,6152.31,855.36,90.0,2.992,5.37,3.39,0.0,0.001,0.001,0.029,8.975
2022-09-03T09:55:03.756393,4.852,0.193,-1.084,3.575,3.45,1.601,0.0,7140.75,2.03,237.0,239.0,232.8,1.01,50.0,6152.33,855.36,90.0,3.432,5.37,3.39,0.0,0.001,0.001,0.029,8.97625
2022-09-03T09:56:04.716617,4.852,0.193,-1.084,3.575,3.258,1.601,0.0,7140.75,2.03,237.8,237.6,234.0,0.986,50.02,6152.33,855.36,90.0,3.258,5.37,3.39,0.0,0.001,0.001,0.03,8.97625
2022-09-03T09:57:04.002800,4.642,0.188,-1.02,3.434,3.71,1.601,0.0,7140.75,2.03,238.3,238.3,233.6,1.142,50.02,6152.35,855.36,90.0,3.758,5.52,3.39,0.0,0.002,0.001,0.03,8.9775
2022-09-03T09:58:03.455759,4.642,0.188,-1.02,3.434,4.048,1.601,0.0,7140.75,2.03,239.1,236.6,237.1,0.492,50.02,6152.37,855.36,90.0,4.044,5.52,3.39,0.0,0.002,0.001,0.03,8.9775
2022-09-03T09:59:03.434124,5.462,0.934,-0.484,4.044,4.136,1.601,0.0,7140.75,2.03,238.1,236.8,236.8,0.524,50.0,6152.37,855.36,91.0,4.136,5.52,3.39,0.0,0.001,0.001,0.03,8.9775
2022-09-03T10:00:03.770179,5.462,0.934,-0.484,4.044,3.967,1.601,0.0,7140.75,2.03,238.1,236.5,235.8,0.472,49.97,6152.39,855.36,91.0,3.967,5.7,3.39,0.0,0.002,0.001,0.03,8.97875
2022-09-03T10:01:03.691505,5.559,0.916,-0.522,4.121,4.003,1.601,0.0,7140.75,2.03,237.3,237.3,235.1,0.518,49.97,6152.39,855.36,91.0,4.003,5.7,3.39,0.0,0.002,0.001,0.03,8.98
2022-09-03T10:02:03.787915,5.559,0.916,-0.522,4.121,3.929,1.601,0.0,7140.75,2.03,239.5,238.8,237.0,0.5,49.95,6152.39,855.36,91.0,3.929,5.88,3.39,0.0,0.002,0.001,0.03,8.98125
2022-09-03T10:03:04.284175,5.416,0.885,-0.523,4.008,3.974,1.601,0.0,7140.75,2.03,237.6,237.8,238.0,0.418,49.97,6152.41,855.36,91.0,3.974,5.88,3.39,0.0,0.002,0.001,0.03,8.98125
2022-09-03T10:04:03.148627,5.416,0.885,-0.523,4.008,4.232,1.601,0.0,7140.75,2.03,239.1,237.8,236.8,0.491,49.99,6152.41,855.36,92.0,4.236,5.88,3.39,0.0,0.002,0.001,0.03,8.98125
