date,t_hs,t_hs_set,water_pressure,t_dhw,t_dhw_set,t_return,flow_rate,status_pump,runtime_comp,runtime_pump,posmix,qboh,qchhp,qsc,qch,qwp,qdhw,tvbh2,tliq2,tr2,ta2,tdhw2,mode,pump,ehs,bpv,t_v1,t_dhw1,t_vbh,t_outdoor_ot1,t_r1,v1,heat_slope,t_dhw_setpoint1,t_dhw_setpoint2,t_dhw_setpoint3,hyst_hp,t_ext,t_hc_set,t_hc,duration
2023-01-02 17:43:28.516167,30.8,0.0,1.245,47.4,48.0,22.5,0,0,1702,2787,0,13,0,0,8420,11229,2843,31.8,15.0,22.5,40.0,47.4,0,0,0,100,30.8,47.4,31.8,10.1,22.5,0,0.3,48.0,48.0,48.0,7.0,10.1,42.0,31.8,0:00:09.747427
2023-01-02 17:44:08.332462,30.8,0.0,1.244,47.4,48.0,22.5,0,0,1702,2787,0,13,0,0,8420,11229,2843,32.0,15.0,22.5,40.0,47.4,0,0,0,100,30.8,47.4,32.0,10.0,22.5,0,0.3,48.0,48.0,48.0,7.0,10.1,42.0,32.0,0:00:09.788596
2023-01-02 17:44:48.052763,30.8,0.0,1.245,47.4,48.0,22.5,0,0,1702,2787,0,13,0,0,8420,11229,2843,31.5,15.0,22.5,40.0,47.4,0,0,0,100,30.8,47.4,31.5,10.0,22.5,0,0.3,48.0,48.0,48.0,7.0,10.1,42.0,31.6,0:00:09.689880
2023-01-02 17:45:27.917183,30.8,0.0,1.249,47.4,48.0,22.5,0,0,1702,2787,0,13,0,0,8420,11229,2843,31.7,15.0,22.5,40.0,47.4,0,0,0,100,30.8,47.4,31.8,10.0,22.5,0,0.3,48.0,48.0,48.0,7.0,10.1,42.0,31.8,0:00:09.854719
2023-01-02 17:46:07.653553,30.8,0.0,1.246,47.4,48.0,22.5,0,0,1702,2787,0,13,0,0,8420,11229,2843,31.6,15.0,22.5,40.0,47.4,0,0,0,100,30.8,47.4,31.5,10.0,22.5,0,0.3,48.0,48.0,48.0,7.0,10.1,42.0,31.4,0:00:09.717924
2023-01-02 17:46:47.421524,30.8,0.0,1.243,47.4,48.0,22.5,0,0,1702,2787,0,13,0,0,8420,11229,2843,31.7,15.0,22.5,40.0,47.4,0,0,0,100,30.7,47.4,31.6,10.0,22.5,0,0.3,48.0,48.0,48.0,7.0,10.1,42.0,31.5,0:00:09.737535
2023-01-02 17:47:27.253637,30.7,0.0,1.246,47.4,48.0,22.5,0,0,1702,2787,0,13,0,0,8420,11229,2843,32.1,15.0,22.5,40.0,47.4,0,0,0,100,30.8,47.4,32.1,10.0,22.5,0,0.3,48.0,48.0,48.0,7.0,10.1,42.0,32.0,0:00:09.800095
WARNING:root:Error "invalid frame size (got 7, expected 14)" while reading parameter "mode"...
WARNING:root:Error "invalid frame size (got 7, expected 14)" while reading parameter "pump"...
WARNING:root:Error "invalid frame size (got 7, expected 14)" while reading parameter "ehs"...
WARNING:root:Error "invalid frame size (got 7, expected 14)" while reading parameter "bpv"...
WARNING:root:Error "invalid frame size (got 7, expected 14)" while reading parameter "t_v1"...
WARNING:root:Error "invalid frame size (got 7, expected 14)" while reading parameter "t_dhw1"...
WARNING:root:Error "invalid frame size (got 7, expected 14)" while reading parameter "t_vbh"...
WARNING:root:Error "invalid frame size (got 7, expected 14)" while reading parameter "t_outdoor_ot1"...
WARNING:root:Error "invalid frame size (got 7, expected 14)" while reading parameter "t_r1"...
WARNING:root:Error "invalid frame size (got 7, expected 14)" while reading parameter "v1"...
WARNING:root:Error "invalid frame size (got 7, expected 14)" while reading parameter "heat_slope"...
WARNING:root:Error "invalid frame size (got 7, expected 14)" while reading parameter "t_dhw_setpoint1"...
WARNING:root:Error "invalid frame size (got 7, expected 14)" while reading parameter "t_dhw_setpoint2"...
WARNING:root:Error "invalid frame size (got 7, expected 14)" while reading parameter "t_dhw_setpoint3"...
WARNING:root:Error "invalid frame size (got 7, expected 14)" while reading parameter "hyst_hp"...
WARNING:root:Error "invalid frame size (got 7, expected 14)" while reading parameter "t_ext"...
2023-01-02 17:48:06.813986,30.7,0.0,1.245,47.4,48.0,22.5,0,0,1702,2787,0,13,0,0,8420,11229,2843,32.0,15.0,22.5,40.0,47.4,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,42.0,31.9,0:00:09.530592
2023-01-02 17:48:46.486362,30.7,0.0,1.244,47.4,48.0,22.5,0,0,1702,2787,0,13,0,0,8420,11229,2843,31.7,15.0,22.5,40.0,47.4,0,0,0,100,30.7,47.4,31.7,10.0,22.5,0,0.3,48.0,48.0,48.0,7.0,10.1,42.0,31.7,0:00:09.655270
2023-01-02 17:49:26.254803,30.7,0.0,1.243,47.4,48.0,22.5,0,0,1702,2787,0,13,0,0,8420,11229,2843,31.7,15.0,22.5,40.0,47.4,0,0,0,100,30.7,47.4,31.7,10.1,22.5,0,0.3,48.0,48.0,48.0,7.0,10.1,42.0,31.7,0:00:09.741388
2023-01-02 17:50:06.071089,30.7,0.0,1.245,47.4,48.0,22.5,0,0,1702,2787,0,13,0,0,8420,11229,2843,31.8,15.0,22.5,40.0,47.4,0,0,0,100,30.7,47.4,31.8,10.1,22.5,0,0.3,48.0,48.0,48.0,7.0,10.1,42.0,31.7,0:00:09.785929
2023-01-02 17:50:45.791283,30.7,0.0,1.245,47.4,48.0,22.5,0,0,1702,2787,0,13,0,0,8420,11229,2843,31.6,15.0,22.5,40.0,47.4,0,0,0,100,30.7,47.4,31.5,10.1,22.5,0,0.3,48.0,48.0,48.0,7.0,10.1,42.0,31.5,0:00:09.689828
2023-01-02 17:51:25.607416,30.7,0.0,1.246,47.4,48.0,22.5,0,0,1702,2787,0,13,0,0,8420,11229,2843,31.7,15.0,22.5,40.0,47.4,0,0,0,100,30.7,47.4,31.8,10.1,22.5,0,0.3,48.0,48.0,48.0,7.0,10.1,42.0,31.8,0:00:09.783923
2023-01-02 17:52:05.359806,30.7,0.0,1.245,47.4,48.0,22.5,0,0,1702,2787,0,13,0,0,8420,11229,2843,31.6,15.0,22.5,40.0,47.4,0,0,0,100,30.7,47.4,31.7,10.1,22.5,0,0.3,48.0,48.0,48.0,7.0,10.1,42.0,31.7,0:00:09.722430
2023-01-02 17:52:45.191663,30.7,0.0,1.245,47.4,48.0,22.5,0,0,1702,2787,0,13,0,0,8420,11229,2843,31.4,15.0,22.5,40.0,47.4,0,0,0,100,30.7,47.4,31.5,10.1,22.5,0,0.3,48.0,48.0,48.0,7.0,10.1,42.0,31.6,0:00:09.825476
2023-01-02 17:53:25.215414,30.7,0.0,1.245,47.4,48.0,22.5,0,0,1702,2787,0,13,0,0,8420,11229,2843,31.8,15.0,22.5,40.0,47.4,0,0,0,100,30.7,47.4,31.8,10.0,22.5,0,0.3,48.0,48.0,48.0,7.0,10.1,42.0,32.0,0:00:10.001994
2023-01-02 17:54:04.983046,30.6,0.0,1.246,47.4,48.0,22.5,0,0,1702,2787,0,13,0,0,8420,11229,2843,32.0,15.0,22.5,40.0,47.4,0,0,0,100,30.7,47.4,31.9,10.0,22.5,0,0.3,48.0,48.0,48.0,7.0,10.1,42.0,32.0,0:00:09.739312
2023-01-02 17:54:44.750235,30.6,0.0,1.245,47.4,48.0,22.5,0,0,1702,2787,0,13,0,0,8420,11229,2843,31.6,15.0,22.5,40.0,47.4,0,0,0,100,30.7,47.4,31.8,10.0,22.5,0,0.3,48.0,48.0,48.0,7.0,10.1,42.0,31.9,0:00:09.736786
2023-01-02 17:55:25.253958,30.6,0.0,1.246,47.4,48.0,22.5,0,0,1702,2787,0,13,0,0,8420,11229,2843,31.5,15.0,22.5,40.0,47.4,0,0,0,100,30.6,47.4,31.5,10.0,22.5,0,0.3,48.0,48.0,48.0,7.0,10.1,42.0,31.5,0:00:10.473364
2023-01-02 17:56:05.885558,30.6,0.0,1.243,47.4,48.0,22.5,0,0,1702,2787,0,13,0,0,8420,11229,2843,31.6,15.0,22.5,40.0,47.4,0,0,0,100,30.7,47.4,31.7,10.0,22.5,0,0.3,48.0,48.0,48.0,7.0,10.1,42.0,31.5,0:00:10.621802
2023-01-02 17:56:45.733233,30.6,0.0,1.244,47.4,48.0,22.5,0,0,1702,2787,0,13,0,0,8420,11229,2843,32.1,15.0,22.5,40.0,47.4,0,0,0,100,30.6,47.4,32.1,10.0,22.5,0,0.3,48.0,48.0,48.0,7.0,10.1,42.0,32.0,0:00:09.823919
2023-01-02 17:57:25.581264,30.6,0.0,1.245,47.4,48.0,22.5,0,0,1702,2787,0,13,0,0,8420,11229,2843,31.8,15.0,22.5,40.0,47.4,0,0,0,100,30.6,47.4,31.8,10.0,22.5,0,0.3,48.0,48.0,48.0,7.0,10.1,42.0,31.8,0:00:09.821673
WARNING:root:Error "invalid frame size (got 7, expected 14)" while reading parameter "t_vbh"...
WARNING:root:Error "invalid frame size (got 7, expected 14)" while reading parameter "t_outdoor_ot1"...
WARNING:root:Error "invalid frame size (got 7, expected 14)" while reading parameter "t_r1"...
WARNING:root:Error "invalid frame size (got 7, expected 14)" while reading parameter "v1"...
WARNING:root:Error "invalid frame size (got 7, expected 14)" while reading parameter "heat_slope"...
WARNING:root:Error "invalid frame size (got 7, expected 14)" while reading parameter "t_dhw_setpoint1"...
WARNING:root:Error "invalid frame size (got 7, expected 14)" while reading parameter "t_dhw_setpoint2"...
WARNING:root:Error "invalid frame size (got 7, expected 14)" while reading parameter "t_dhw_setpoint3"...
WARNING:root:Error "invalid frame size (got 7, expected 14)" while reading parameter "hyst_hp"...
WARNING:root:Error "invalid frame size (got 7, expected 14)" while reading parameter "t_ext"...
WARNING:root:Error "invalid frame size (got 7, expected 14)" while reading parameter "t_hc_set"...
WARNING:root:Error "invalid frame size (got 7, expected 14)" while reading parameter "t_hc"...
2023-01-02 17:58:05.158444,30.6,0.0,1.244,47.4,48.0,22.5,0,0,1702,2787,0,13,0,0,8420,11229,2843,31.9,15.0,22.5,40.0,47.4,0,0,0,100,30.6,47.4,None,None,None,None,None,None,None,None,None,None,None,None,0:00:09.546884
2023-01-02 17:58:44.845099,30.6,0.0,1.245,47.4,48.0,22.5,0,0,1702,2787,0,13,0,0,8420,11229,2843,31.8,15.0,22.5,40.0,47.4,0,0,0,100,30.6,47.4,31.6,10.0,22.5,0,0.3,48.0,48.0,48.0,7.0,10.1,42.0,31.5,0:00:09.656333
2023-01-02 17:59:24.661064,30.6,0.0,1.244,47.4,48.0,22.5,0,0,1702,2787,0,13,0,0,8420,11229,2843,31.4,15.0,22.5,40.0,47.4,0,0,0,100,30.6,47.4,31.3,10.0,22.5,0,0.3,48.0,48.0,48.0,7.0,10.1,42.0,31.4,0:00:09.797389
2023-01-02 18:00:04.445089,30.6,0.0,1.244,47.4,48.0,22.5,0,0,1702,2787,0,13,0,0,8420,11229,2843,31.3,15.0,22.5,40.0,47.4,0,0,0,100,30.6,47.4,31.3,10.0,22.5,0,0.3,48.0,48.0,48.0,7.0,10.1,42.0,31.3,0:00:09.752198
2023-01-02 18:00:44.149117,30.6,0.0,1.245,47.4,48.0,22.5,0,0,1702,2787,0,13,0,0,8420,11229,2843,31.0,15.0,22.5,40.0,47.4,0,0,0,100,30.6,47.4,31.0,10.0,22.5,0,0.3,48.0,48.0,48.0,7.0,10.1,42.0,31.0,0:00:09.673639
2023-01-02 18:01:23.997105,30.6,0.0,1.245,47.4,48.0,22.5,0,0,1702,2787,0,13,0,0,8420,11229,2843,31.6,15.0,22.5,40.0,47.4,0,0,0,100,30.6,47.4,31.6,10.0,22.5,0,0.3,48.0,48.0,48.0,7.0,10.1,42.0,31.7,0:00:09.817605
2023-01-02 18:02:03.717126,30.6,0.0,1.246,47.4,48.0,22.5,0,0,1702,2787,0,13,0,0,8420,11229,2843,31.5,15.0,22.5,40.0,47.4,0,0,0,100,30.6,47.4,31.4,10.0,22.5,0,0.3,48.0,48.0,48.0,7.0,10.1,42.0,31.3,0:00:09.689631
2023-01-02 18:02:43.485086,30.6,0.0,1.245,47.4,48.0,22.5,0,0,1702,2787,0,13,0,0,8420,11229,2843,31.1,15.0,22.5,40.0,47.4,0,0,0,100,30.5,47.4,31.2,10.0,22.5,0,0.3,48.0,48.0,48.0,7.0,10.1,42.0,31.3,0:00:09.737582
2023-01-02 18:03:23.493007,30.5,0.0,1.243,47.4,48.0,22.5,0,0,1702,2787,0,13,0,0,8420,11229,2843,31.3,15.0,22.5,40.0,47.4,0,0,0,100,30.6,47.4,31.4,10.0,22.5,0,0.3,48.0,48.0,48.0,7.0,10.1,42.0,31.4,0:00:09.977573
2023-01-02 18:04:03.277095,30.6,0.0,1.243,47.4,48.0,22.5,0,0,1702,2787,0,13,0,0,8420,11229,2843,31.3,15.0,22.5,40.0,47.4,0,0,0,100,30.5,47.4,31.5,10.1,22.5,0,0.3,48.0,48.0,48.0,7.0,10.1,42.0,31.5,0:00:09.753536
2023-01-02 18:04:43.061020,30.5,0.0,1.245,47.4,48.0,22.5,0,0,1702,2787,0,13,0,0,8420,11229,2843,31.4,15.0,22.5,40.0,47.4,0,0,0,100,30.5,47.4,31.5,10.1,22.5,0,0.3,48.0,48.0,48.0,7.0,10.1,42.0,31.5,0:00:09.753493
2023-01-02 18:05:22.972941,30.6,0.0,1.244,47.4,48.0,22.5,0,0,1702,2787,0,13,0,0,8420,11229,2843,32.0,15.0,22.5,40.0,47.4,0,0,0,100,30.6,47.4,32.0,10.1,22.5,0,0.3,48.0,48.0,48.0,7.0,10.1,42.0,31.8,0:00:09.910899
2023-01-02 18:06:02.820949,30.5,0.0,1.244,47.4,48.0,22.5,0,0,1702,2787,0,13,0,0,8420,11229,2843,31.5,15.0,22.5,40.0,47.4,0,0,0,100,30.5,47.4,31.6,10.1,22.5,0,0.3,48.0,48.0,48.0,7.0,10.1,42.0,31.6,0:00:09.817707
2023-01-02 18:06:42.620633,30.5,0.0,1.244,47.4,48.0,22.5,0,0,1702,2787,0,13,0,0,8420,11229,2843,31.5,15.0,22.5,40.0,47.4,0,0,0,100,30.5,47.4,31.5,10.2,22.5,0,0.3,48.0,48.0,48.0,7.0,10.1,42.0,31.5,0:00:09.775219
2023-01-02 18:07:22.468535,30.5,0.0,1.245,47.4,48.0,22.5,0,0,1702,2787,0,13,0,0,8420,11229,2843,31.4,15.0,22.5,40.0,47.4,0,0,0,100,30.5,47.4,31.4,10.2,22.5,0,0.3,48.0,48.0,48.0,7.0,10.1,42.0,31.3,0:00:09.822039
2023-01-02 18:08:02.220580,30.5,0.0,1.244,47.4,48.0,22.5,0,0,1702,2787,0,13,0,0,8420,11229,2843,31.3,15.0,22.5,40.0,47.4,0,0,0,100,30.5,47.4,31.3,10.1,22.5,0,0.3,48.0,48.0,48.0,7.0,10.1,42.0,31.5,0:00:09.721686
2023-01-02 18:08:42.004367,30.5,0.0,1.245,47.4,48.0,22.5,0,0,1702,2787,0,13,0,0,8420,11229,2843,31.2,15.0,22.5,40.0,47.4,0,0,0,100,30.5,47.4,31.2,10.1,22.5,0,0.3,48.0,48.0,48.0,7.0,10.1,42.0,31.1,0:00:09.753459
2023-01-02 18:09:22.364160,30.5,0.0,1.244,47.4,48.0,22.5,0,0,1702,2787,0,13,0,0,8420,11229,2843,31.3,15.0,22.5,40.0,47.4,0,0,0,100,30.5,47.4,31.2,10.1,22.5,0,0.3,48.0,48.0,48.0,7.0,10.1,42.0,31.1,0:00:10.329424
2023-01-02 18:10:02.244216,30.5,0.0,1.245,47.4,48.0,22.5,0,0,1702,2787,0,13,0,0,8420,11229,2843,31.3,15.0,22.5,40.0,47.4,0,0,0,100,30.5,47.4,31.3,10.1,22.5,0,0.3,48.0,48.0,48.0,7.0,10.1,42.0,31.3,0:00:09.849621
2023-01-02 18:10:42.012148,30.5,0.0,1.245,47.4,48.0,22.5,0,0,1702,2787,0,13,0,0,8420,11229,2843,31.2,15.0,22.5,40.0,47.4,0,0,0,100,30.5,47.4,31.3,10.1,22.5,0,0.3,48.0,48.0,48.0,7.0,10.1,42.0,31.3,0:00:09.738736
2023-01-02 18:11:21.812127,30.5,0.0,1.245,47.4,48.0,22.5,0,0,1702,2787,0,13,0,0,8420,11229,2843,31.7,15.0,22.5,40.0,47.4,0,0,0,100,30.5,47.4,31.8,10.2,22.5,0,0.3,48.0,48.0,48.0,7.0,10.1,42.0,31.8,0:00:09.798291
2023-01-02 18:12:01.612200,30.5,0.0,1.243,47.4,48.0,22.5,0,0,1702,2787,0,13,0,0,8420,11229,2843,31.5,15.0,22.5,40.0,47.4,0,0,0,100,30.5,47.4,31.5,10.1,22.5,0,0.3,48.0,48.0,48.0,7.0,10.1,42.0,31.4,0:00:09.769781
2023-01-02 18:12:41.396645,30.5,0.0,1.244,47.4,48.0,22.5,0,0,1702,2787,0,13,0,0,8420,11229,2843,31.2,15.0,22.5,40.0,47.4,0,0,0,100,30.5,47.4,31.3,10.1,22.5,0,0.3,48.0,48.0,48.0,7.0,10.1,42.0,31.4,0:00:09.754224
2023-01-02 18:13:21.420829,30.5,0.0,1.244,47.4,48.0,22.5,0,0,1702,2787,0,13,0,0,8420,11229,2843,31.7,15.0,22.5,40.0,47.4,0,0,0,100,30.5,47.4,31.5,10.1,22.5,0,0.3,48.0,48.0,48.0,7.0,10.1,42.0,31.5,0:00:09.993825
