input_power,day_active_power_peak,accumulated_yield_energy,active_power,daily_yield_energy,power_meter_active_power,grid_accumulated_energy,grid_exported_energy,storage_state_of_capacity,storage_charge_discharge_power,system_time,local_time,sampling_duration
558,5223,6885.42,639,34.29,-34,854.17,5912.1,94.0,-116,2022-08-24 17:26:29+00:00,2022-08-24T18:26:34.801960,11.3
505,5223,6885.44,1453,34.31,453,854.19,5912.1,94.0,-1347,2022-08-24 17:27:43+00:00,2022-08-24T18:27:49.011017,14.2
495,5223,6885.47,642,34.34,-34,854.19,5912.1,94.0,-121,2022-08-24 17:28:52+00:00,2022-08-24T18:28:58.676373,9.7
530,5223,6885.49,1905,34.37,1078,854.2,5912.1,94.0,-1011,2022-08-24 17:30:07+00:00,2022-08-24T18:30:12.977947,14.2
488,5223,6885.52,710,34.39,34,854.2,5912.1,93.0,-1616,2022-08-24 17:31:18+00:00,2022-08-24T18:31:23.058908,10.0
496,5223,6885.55,1888,34.42,552,854.21,5912.1,93.0,-1303,2022-08-24 17:32:26+00:00,2022-08-24T18:32:31.819402,8.7
442,5223,6885.58,675,34.45,-1806,854.21,5912.1,93.0,-245,2022-08-24 17:33:37+00:00,2022-08-24T18:33:41.509794,9.6
452,5223,6885.6,2331,34.47,-1,854.21,5912.1,93.0,-1305,2022-08-24 17:34:47+00:00,2022-08-24T18:34:51.791108,10.2
405,5223,6885.63,687,34.5,-1925,854.21,5912.1,93.0,-870,2022-08-24 17:35:57+00:00,2022-08-24T18:36:02.262550,10.4
406,5223,6885.66,1859,34.53,-15,854.22,5912.1,93.0,-1304,2022-08-24 17:37:07+00:00,2022-08-24T18:37:11.939469,9.6
393,5223,6885.69,2063,34.56,821,854.22,5912.1,93.0,-1356,2022-08-24 17:38:19+00:00,2022-08-24T18:38:23.958759,12.0
356,5223,6885.71,670,34.58,-2564,854.23,5912.1,93.0,-364,2022-08-24 17:39:29+00:00,2022-08-24T18:39:34.279829,10.3
372,5223,6885.74,2553,34.61,190,854.25,5912.1,93.0,-1519,2022-08-24 17:40:41+00:00,2022-08-24T18:40:46.350007,12.0
324,5223,6885.77,623,34.64,-2054,854.25,5912.1,93.0,-337,2022-08-24 17:41:50+00:00,2022-08-24T18:41:54.676119,8.3
333,5223,6885.8,1682,34.67,13,854.26,5912.1,93.0,-468,2022-08-24 17:43:00+00:00,2022-08-24T18:43:06.779877,12.1
290,5223,6885.82,629,34.69,-1660,854.26,5912.1,93.0,-620,2022-08-24 17:44:10+00:00,2022-08-24T18:44:16.922395,10.1
298,5223,6885.85,2071,34.72,533,854.26,5912.1,92.0,-742,2022-08-24 17:45:20+00:00,2022-08-24T18:45:26.388252,9.4
267,5223,6885.87,619,34.74,-1338,854.27,5912.1,92.0,-2134,2022-08-24 17:46:34+00:00,2022-08-24T18:46:39.428433,13.0
276,5223,6885.91,1701,34.78,165,854.27,5912.1,92.0,-581,2022-08-24 17:47:44+00:00,2022-08-24T18:47:49.629425,10.1
246,5223,6885.93,583,34.8,313,854.28,5912.1,92.0,-1678,2022-08-24 17:48:56+00:00,2022-08-24T18:49:00.316843,10.6
252,5223,6885.96,2164,34.83,-103,854.28,5912.1,92.0,-354,2022-08-24 17:50:09+00:00,2022-08-24T18:50:13.855655,13.5
243,5223,6885.99,2274,34.86,132,854.28,5912.1,92.0,-1708,2022-08-24 17:51:18+00:00,2022-08-24T18:51:22.562543,8.6
233,5223,6886.01,1064,34.88,4,854.28,5912.1,92.0,-447,2022-08-24 17:52:26+00:00,2022-08-24T18:52:31.482857,8.9
225,5223,6886.04,1548,34.92,104,854.29,5912.1,92.0,-1652,2022-08-24 17:53:37+00:00,2022-08-24T18:53:41.713551,10.2
213,5223,6886.07,687,34.94,-64,854.29,5912.1,92.0,-379,2022-08-24 17:54:45+00:00,2022-08-24T18:54:50.754105,9.0
198,5223,6886.1,1963,34.97,292,854.3,5912.1,92.0,-1818,2022-08-24 17:55:58+00:00,2022-08-24T18:56:03.823263,13.0
198,5223,6886.13,840,35.0,-2574,854.3,5912.1,92.0,-580,2022-08-24 17:57:07+00:00,2022-08-24T18:57:12.581983,8.7
195,5223,6886.16,2170,35.03,239,854.32,5912.1,92.0,-2201,2022-08-24 17:58:17+00:00,2022-08-24T18:58:22.945753,10.3
180,5223,6886.19,934,35.06,-31,854.32,5912.1,91.0,-502,2022-08-24 17:59:27+00:00,2022-08-24T18:59:32.158883,9.2
181,5223,6886.22,1391,35.09,187,854.33,5912.1,91.0,-1692,2022-08-24 18:00:37+00:00,2022-08-24T19:00:42.305345,10.1
172,5223,6886.24,727,35.11,-41,854.33,5912.1,91.0,-548,2022-08-24 18:01:47+00:00,2022-08-24T19:01:53.445531,11.1
173,5223,6886.27,2628,35.14,40,854.34,5912.1,91.0,-1999,2022-08-24 18:02:58+00:00,2022-08-24T19:03:03.284726,9.8
164,5223,6886.3,834,35.17,-22,854.34,5912.1,91.0,-500,2022-08-24 18:04:08+00:00,2022-08-24T19:04:13.077683,9.7
159,5223,6886.33,2586,35.21,70,854.34,5912.1,91.0,-1718,2022-08-24 18:05:19+00:00,2022-08-24T19:05:24.564116,11.5
153,5223,6886.36,1838,35.24,299,854.34,5912.1,91.0,-951,2022-08-24 18:06:31+00:00,2022-08-24T19:06:35.390262,10.8
142,5223,6886.39,825,35.26,4,854.35,5912.1,91.0,-684,2022-08-24 18:07:41+00:00,2022-08-24T19:07:46.012731,10.6
138,5223,6886.4,821,35.27,-1,854.35,5912.1,91.0,-681,2022-08-24 18:08:50+00:00,2022-08-24T19:08:55.429408,9.4
136,5223,6886.42,844,35.29,71,854.35,5912.1,91.0,-669,2022-08-24 18:10:04+00:00,2022-08-24T19:10:07.943545,12.5
131,5223,6886.44,767,35.31,-2607,854.35,5912.1,91.0,-656,2022-08-24 18:11:14+00:00,2022-08-24T19:11:18.539890,10.5
133,5223,6886.47,1756,35.34,418,854.35,5912.1,90.0,-710,2022-08-24 18:12:24+00:00,2022-08-24T19:12:29.322721,10.7
122,5223,6886.49,711,35.36,-2584,854.36,5912.1,90.0,-593,2022-08-24 18:13:35+00:00,2022-08-24T19:13:40.827975,11.4
126,5223,6886.51,1747,35.38,53,854.36,5912.1,90.0,-1288,2022-08-24 18:14:45+00:00,2022-08-24T19:14:50.324001,9.5
125,5223,6886.55,3302,35.42,15,854.38,5912.1,90.0,-3182,2022-08-24 18:15:57+00:00,2022-08-24T19:16:00.850485,10.5
121,5223,6886.62,3303,35.49,0,854.38,5912.1,90.0,-3177,2022-08-24 18:17:07+00:00,2022-08-24T19:17:11.426296,10.5
118,5223,6886.68,3286,35.55,-28,854.38,5912.1,90.0,-3181,2022-08-24 18:18:17+00:00,2022-08-24T19:18:22.022483,10.6
108,5223,6886.71,756,35.58,1,854.38,5912.1,90.0,-646,2022-08-24 18:19:27+00:00,2022-08-24T19:19:32.133539,10.1
105,5223,6886.72,726,35.59,0,854.38,5912.1,90.0,-619,2022-08-24 18:20:37+00:00,2022-08-24T19:20:42.995764,10.8
101,5223,6886.74,715,35.61,0,854.38,5912.1,90.0,-616,2022-08-24 18:21:47+00:00,2022-08-24T19:21:52.443834,9.4
99,5223,6886.76,699,35.63,3,854.38,5912.1,89.0,-631,2022-08-24 18:22:57+00:00,2022-08-24T19:23:03.436965,11.0
96,5223,6886.77,709,35.64,-7,854.38,5912.1,89.0,-612,2022-08-24 18:24:09+00:00,2022-08-24T19:24:13.793718,10.3
93,5223,6886.79,713,35.66,0,854.38,5912.1,89.0,-624,2022-08-24 18:25:19+00:00,2022-08-24T19:25:25.325025,11.5
89,5223,6886.8,811,35.67,0,854.38,5912.1,89.0,-725,2022-08-24 18:26:31+00:00,2022-08-24T19:26:35.393411,10.0
86,5223,6886.82,808,35.69,-5,854.38,5912.1,89.0,-713,2022-08-24 18:27:40+00:00,2022-08-24T19:27:45.143288,9.7
85,5223,6886.84,796,35.71,-2,854.38,5912.1,89.0,-707,2022-08-24 18:28:49+00:00,2022-08-24T19:28:54.859229,9.7
82,5223,6886.85,810,35.72,-4,854.38,5912.1,89.0,-730,2022-08-24 18:29:58+00:00,2022-08-24T19:30:06.746487,11.9
80,5223,6886.87,721,35.74,0,854.38,5912.1,89.0,-640,2022-08-24 18:31:14+00:00,2022-08-24T19:31:18.445725,11.7
76,5223,6886.88,716,35.75,0,854.38,5912.1,89.0,-641,2022-08-24 18:32:24+00:00,2022-08-24T19:32:30.621335,12.1
73,5223,6886.9,741,35.77,-6,854.38,5912.1,89.0,-671,2022-08-24 18:33:35+00:00,2022-08-24T19:33:39.233679,8.6
70,5223,6886.91,716,35.78,-5,854.38,5912.1,89.0,-645,2022-08-24 18:34:44+00:00,2022-08-24T19:34:48.990890,9.7
68,5223,6886.93,854,35.8,-25,854.38,5912.1,89.0,0,2022-08-24 18:35:56+00:00,2022-08-24T19:36:00.474248,11.4
63,5223,6886.95,874,35.82,-107,854.38,5912.1,89.0,-913,2022-08-24 18:37:05+00:00,2022-08-24T19:37:10.842971,10.3
62,5223,6886.98,2002,35.85,-23,854.38,5912.1,89.0,-1967,2022-08-24 18:38:16+00:00,2022-08-24T19:38:21.560301,10.7
57,5223,6887.01,1900,35.88,87,854.38,5912.1,89.0,-1863,2022-08-24 18:39:27+00:00,2022-08-24T19:39:31.512735,9.9
52,5223,6887.05,1846,35.92,-25,854.38,5912.1,89.0,-1817,2022-08-24 18:40:37+00:00,2022-08-24T19:40:42.238978,10.7
48,5223,6887.09,1873,35.96,42,854.38,5912.1,88.0,-1855,2022-08-24 18:41:51+00:00,2022-08-24T19:41:55.645432,13.3
44,5223,6887.12,1817,35.99,-5,854.38,5912.1,88.0,-1787,2022-08-24 18:42:59+00:00,2022-08-24T19:43:05.423349,9.7
40,5223,6887.16,1934,36.03,15,854.38,5912.1,88.0,-1814,2022-08-24 18:44:12+00:00,2022-08-24T19:44:17.493045,12.0
34,5223,6887.2,1873,36.07,0,854.38,5912.1,88.0,-1821,2022-08-24 18:45:21+00:00,2022-08-24T19:45:27.751781,10.2
28,5223,6887.23,1848,36.1,16,854.38,5912.1,88.0,-1836,2022-08-24 18:46:32+00:00,2022-08-24T19:46:37.761468,9.9
23,5223,6887.27,1932,36.14,-34,854.38,5912.1,88.0,-1933,2022-08-24 18:47:42+00:00,2022-08-24T19:47:48.726214,10.9
22,5223,6887.31,1819,36.18,-18,854.38,5912.1,88.0,-1829,2022-08-24 18:48:55+00:00,2022-08-24T19:49:00.557840,11.8
14,5223,6887.35,1781,36.22,-59,854.38,5912.1,87.0,-1842,2022-08-24 18:50:12+00:00,2022-08-24T19:50:17.122170,16.5
7,5223,6887.38,1767,36.25,-3,854.38,5912.1,87.0,-1769,2022-08-24 18:51:22+00:00,2022-08-24T19:51:27.049860,9.9
1,5223,6887.42,1720,36.29,5,854.38,5912.1,87.0,-1724,2022-08-24 18:52:33+00:00,2022-08-24T19:52:37.311235,10.2
0,5223,6887.45,1711,36.32,-69,854.38,5912.1,87.0,-1660,2022-08-24 18:53:42+00:00,2022-08-24T19:53:47.917905,10.6
0,5223,6887.48,1706,36.35,-62,854.38,5912.1,87.0,-1677,2022-08-24 18:54:53+00:00,2022-08-24T19:54:58.697470,10.7
0,5223,6887.52,1751,36.39,124,854.38,5912.1,87.0,-1752,2022-08-24 18:56:03+00:00,2022-08-24T19:56:08.470248,9.7
0,5223,6887.55,1796,36.42,-26,854.38,5912.1,87.0,-1801,2022-08-24 18:57:12+00:00,2022-08-24T19:57:17.076844,8.5
0,5223,6887.59,1756,36.46,-9,854.38,5912.1,87.0,-1772,2022-08-24 18:58:23+00:00,2022-08-24T19:58:28.444338,11.3
0,5223,6887.62,1676,36.49,-45,854.39,5912.1,87.0,-1696,2022-08-24 18:59:35+00:00,2022-08-24T19:59:41.743794,13.2
0,5223,6887.65,1688,36.53,-6,854.39,5912.1,86.0,-1710,2022-08-24 19:00:47+00:00,2022-08-24T20:00:52.059101,10.3
0,5223,6887.69,1864,36.56,-46,854.39,5912.1,86.0,-1824,2022-08-24 19:01:56+00:00,2022-08-24T20:02:02.383714,10.3
0,5223,6887.73,1820,36.6,-9,854.39,5912.1,86.0,-1833,2022-08-24 19:03:07+00:00,2022-08-24T20:03:12.483750,10.0
0,5223,6887.76,1852,36.63,-17,854.39,5912.1,86.0,-1862,2022-08-24 19:04:17+00:00,2022-08-24T20:04:23.812724,11.3
0,5223,6887.8,1852,36.67,-36,854.39,5912.1,86.0,-1853,2022-08-24 19:05:28+00:00,2022-08-24T20:05:34.088609,10.2
0,5223,6887.83,1884,36.7,-122,854.39,5912.1,86.0,-1806,2022-08-24 19:06:39+00:00,2022-08-24T20:06:44.930166,10.8
0,5223,6887.87,1781,36.74,74,854.39,5912.1,86.0,-1745,2022-08-24 19:07:51+00:00,2022-08-24T20:07:57.449783,12.5
0,5223,6887.91,1331,36.78,-247,854.39,5912.1,86.0,-1073,2022-08-24 19:09:03+00:00,2022-08-24T20:09:08.189464,10.7
0,5223,6887.94,1746,36.81,-22,854.39,5912.1,85.0,-1773,2022-08-24 19:10:12+00:00,2022-08-24T20:10:17.042843,8.8
0,5223,6887.97,1796,36.84,4,854.39,5912.1,85.0,-1807,2022-08-24 19:11:22+00:00,2022-08-24T20:11:27.023902,9.9
0,5223,6888.01,1776,36.88,-25,854.39,5912.1,85.0,-1824,2022-08-24 19:12:33+00:00,2022-08-24T20:12:37.803919,10.7
0,5223,6888.04,1804,36.91,-13,854.39,5912.1,85.0,-1838,2022-08-24 19:13:43+00:00,2022-08-24T20:13:47.517342,9.7
0,5223,6888.08,1829,36.95,73,854.39,5912.1,85.0,-1818,2022-08-24 19:14:52+00:00,2022-08-24T20:14:58.216898,10.6
0,5223,6888.12,1849,36.99,-12,854.39,5912.1,85.0,-1848,2022-08-24 19:16:03+00:00,2022-08-24T20:16:08.473381,10.2
0,5223,6888.15,1911,37.02,10,854.39,5912.1,85.0,-1876,2022-08-24 19:17:16+00:00,2022-08-24T20:17:21.366191,12.8
0,5223,6888.19,1875,37.06,-70,854.39,5912.1,85.0,-1833,2022-08-24 19:18:25+00:00,2022-08-24T20:18:31.015039,9.6
0,5223,6888.22,1769,37.1,-56,854.39,5912.1,84.0,-1823,2022-08-24 19:19:36+00:00,2022-08-24T20:19:41.499452,10.4
0,5223,6888.26,2005,37.13,18,854.39,5912.1,84.0,-1989,2022-08-24 19:20:48+00:00,2022-08-24T20:20:52.275417,10.7
0,5223,6888.3,2016,37.17,-7,854.39,5912.1,84.0,-2019,2022-08-24 19:22:00+00:00,2022-08-24T20:22:04.524834,12.2
0,5223,6888.34,1975,37.21,-54,854.39,5912.1,84.0,-1990,2022-08-24 19:23:09+00:00,2022-08-24T20:23:14.742962,10.2
0,5223,6888.38,1995,37.25,-75,854.39,5912.1,84.0,-1922,2022-08-24 19:24:19+00:00,2022-08-24T20:24:25.137996,10.3
0,5223,6888.42,1890,37.29,0,854.39,5912.1,84.0,-1872,2022-08-24 19:25:32+00:00,2022-08-24T20:25:38.045243,12.8
0,5223,6888.45,1838,37.32,-46,854.39,5912.1,84.0,-1910,2022-08-24 19:26:44+00:00,2022-08-24T20:26:48.669529,10.6
0,5223,6888.49,1848,37.36,-74,854.39,5912.1,84.0,-1876,2022-08-24 19:27:53+00:00,2022-08-24T20:27:58.693759,10.0
0,5223,6888.53,1856,37.4,-143,854.39,5912.1,83.0,-1821,2022-08-24 19:29:04+00:00,2022-08-24T20:29:09.415494,10.7
0,5223,6888.57,1937,37.44,-4,854.39,5912.1,83.0,-1936,2022-08-24 19:30:14+00:00,2022-08-24T20:30:19.780634,10.3
0,5223,6888.6,1936,37.47,-2,854.39,5912.1,83.0,-1948,2022-08-24 19:31:25+00:00,2022-08-24T20:31:30.019776,10.2
0,5223,6888.64,1984,37.51,-6,854.39,5912.1,83.0,-1984,2022-08-24 19:32:37+00:00,2022-08-24T20:32:41.606606,11.5
0,5223,6888.68,1838,37.55,-105,854.39,5912.1,83.0,-1914,2022-08-24 19:33:46+00:00,2022-08-24T20:33:51.588275,10.0
0,5223,6888.72,1867,37.59,-1,854.4,5912.1,83.0,-1962,2022-08-24 19:34:57+00:00,2022-08-24T20:35:06.143776,14.5
0,5223,6888.76,1968,37.63,-8,854.4,5912.1,83.0,-1993,2022-08-24 19:36:12+00:00,2022-08-24T20:36:17.298620,11.1
0,5223,6888.8,2005,37.67,86,854.4,5912.1,82.0,-2011,2022-08-24 19:37:21+00:00,2022-08-24T20:37:26.176318,8.8
0,5223,6888.84,2117,37.71,58,854.4,5912.1,82.0,-2053,2022-08-24 19:38:30+00:00,2022-08-24T20:38:35.570195,9.3
0,5223,6888.88,2090,37.75,3,854.4,5912.1,82.0,-2096,2022-08-24 19:39:40+00:00,2022-08-24T20:39:46.309456,10.7
0,5223,6888.92,2062,37.79,109,854.4,5912.1,82.0,-2088,2022-08-24 19:40:51+00:00,2022-08-24T20:40:57.841600,11.5
0,5223,6888.96,2111,37.83,-11,854.4,5912.1,82.0,-2117,2022-08-24 19:42:03+00:00,2022-08-24T20:42:09.269080,11.4
0,5223,6889.0,1878,37.87,-17,854.4,5912.1,82.0,-1916,2022-08-24 19:43:15+00:00,2022-08-24T20:43:21.706634,12.4
0,5223,6889.04,1982,37.91,-11,854.4,5912.1,82.0,-2015,2022-08-24 19:44:27+00:00,2022-08-24T20:44:33.814459,12.1
0,5223,6889.08,1908,37.95,-45,854.4,5912.1,82.0,-1942,2022-08-24 19:45:38+00:00,2022-08-24T20:45:44.652179,10.8
0,5223,6889.12,1978,37.99,-32,854.4,5912.1,81.0,-1989,2022-08-24 19:46:49+00:00,2022-08-24T20:46:54.743349,10.0
0,5223,6889.15,1875,38.02,10,854.4,5912.1,81.0,-1815,2022-08-24 19:47:59+00:00,2022-08-24T20:48:05.775717,11.0
0,5223,6889.19,1476,38.06,-2373,854.4,5912.1,81.0,-2062,2022-08-24 19:49:10+00:00,2022-08-24T20:49:16.230388,10.4
0,5223,6889.23,1500,38.1,30,854.4,5912.1,81.0,-1481,2022-08-24 19:50:22+00:00,2022-08-24T20:50:26.809560,10.5
0,5223,6889.29,4415,38.16,-20,854.4,5912.1,81.0,-4436,2022-08-24 19:51:34+00:00,2022-08-24T20:51:39.522936,12.7
0,5223,6889.38,4407,38.25,-6,854.4,5912.1,81.0,-4431,2022-08-24 19:52:45+00:00,2022-08-24T20:52:50.737325,11.2
0,5223,6889.47,4397,38.34,-7,854.4,5912.1,80.0,-4404,2022-08-24 19:53:57+00:00,2022-08-24T20:54:01.867144,11.1
0,5223,6889.56,4397,38.43,-10,854.4,5912.1,80.0,-4400,2022-08-24 19:55:08+00:00,2022-08-24T20:55:14.720135,12.8
0,5223,6889.64,4379,38.51,1,854.4,5912.1,80.0,-4313,2022-08-24 19:56:17+00:00,2022-08-24T20:56:25.256053,10.5
0,5223,6889.73,4453,38.6,-41,854.4,5912.1,79.0,-4491,2022-08-24 19:57:28+00:00,2022-08-24T20:57:34.512249,9.2
0,5223,6889.82,4451,38.69,-16,854.4,5912.1,79.0,-4459,2022-08-24 19:58:37+00:00,2022-08-24T20:58:43.655099,9.1
0,5223,6889.9,4475,38.77,22,854.4,5912.1,79.0,-4420,2022-08-24 19:59:47+00:00,2022-08-24T20:59:53.964197,10.3
0,5223,6889.99,4411,38.86,-31,854.4,5912.1,79.0,-4423,2022-08-24 20:00:59+00:00,2022-08-24T21:01:06.931030,12.9
0,5223,6890.08,4293,38.95,-64,854.4,5912.1,78.0,-4249,2022-08-24 20:02:09+00:00,2022-08-24T21:02:17.366203,10.4
0,5223,6890.16,4171,39.03,-1,854.4,5912.1,78.0,-4175,2022-08-24 20:03:22+00:00,2022-08-24T21:03:28.778569,11.4
0,5223,6890.24,4296,39.12,-54,854.4,5912.1,78.0,-4259,2022-08-24 20:04:31+00:00,2022-08-24T21:04:38.084770,9.2
0,5223,6890.33,4268,39.2,7,854.4,5912.1,78.0,-4317,2022-08-24 20:05:43+00:00,2022-08-24T21:05:48.360245,10.2
0,5223,6890.41,4253,39.28,-50,854.4,5912.1,77.0,-4283,2022-08-24 20:06:51+00:00,2022-08-24T21:06:57.112045,8.7
0,5223,6890.5,4297,39.37,-137,854.4,5912.1,77.0,-4265,2022-08-24 20:08:02+00:00,2022-08-24T21:08:08.346983,11.2
0,5223,6890.58,4341,39.45,20,854.4,5912.1,77.0,-4335,2022-08-24 20:09:13+00:00,2022-08-24T21:09:20.303033,11.9
0,5223,6890.67,4331,39.54,-18,854.4,5912.1,76.0,-4355,2022-08-24 20:10:27+00:00,2022-08-24T21:10:33.085932,12.7
0,5223,6890.75,4317,39.62,37,854.4,5912.1,76.0,-4286,2022-08-24 20:11:36+00:00,2022-08-24T21:11:41.955165,8.8
