input_power,day_active_power_peak,active_power,accumulated_yield_energy,daily_yield_energy,power_meter_active_power,grid_exported_energy,grid_accumulated_energy,storage_state_of_capacity,storage_charge_discharge_power,storage_current_day_charge_capacity,storage_current_day_discharge_capacity,system_time,backup_switch_to_off_grid,local_time,sampling_duration
408,7023,2816,6911.58,18.61,-8,5934.1,854.45,92.0,-2408,11.93,3.63,2022-08-25T18:44:23.749948,2.9
401,7023,2820,6911.63,18.66,-67,5934.1,854.45,92.0,-2419,11.93,3.63,2022-08-25T18:45:26.799381,3.0
394,7023,2807,6911.68,18.71,6,5934.1,854.45,91.0,-2413,11.93,3.75,2022-08-25 17:46:25+00:00,2022-08-25T18:46:29.866823,3.0
380,7023,1774,6911.72,18.75,0,5934.1,854.45,91.0,-1390,11.93,3.75,2022-08-25 17:47:27+00:00,2022-08-25T18:47:33.108368,3.2
368,7023,1690,6911.75,18.78,4,5934.1,854.46,91.0,-1324,11.93,3.75,2022-08-25T18:48:36.177602,3.0
353,7023,1706,6911.78,18.81,13,5934.1,854.46,91.0,-1353,11.93,3.87,2022-08-25T18:49:39.338095,3.1
346,7023,1708,6911.81,18.84,0,5934.1,854.46,91.0,-1362,11.93,3.87,2022-08-25T18:50:42.361054,3.0
340,7023,1718,6911.84,18.87,4,5934.1,854.46,91.0,-1378,11.93,3.87,2022-08-25 17:51:41+00:00,0,2022-08-25T18:51:45.345117,2.9
339,7023,1718,6911.87,18.9,-27,5934.1,854.46,91.0,-1379,11.93,3.96,2022-08-25 17:52:43+00:00,0,2022-08-25T18:52:48.599498,3.2
329,7023,1743,6911.9,18.93,8,5934.1,854.46,91.0,-1414,11.93,3.96,2022-08-25 17:53:47+00:00,0,2022-08-25T18:53:51.615129,3.0
305,7023,1262,6911.93,18.96,2,5934.1,854.46,91.0,-957,11.93,4.04,2022-08-25 17:54:50+00:00,0,2022-08-25T18:54:54.822531,3.1
288,7023,2386,6911.96,18.99,76,5934.1,854.46,91.0,-2098,11.93,4.04,2022-08-25 17:55:53+00:00,0,2022-08-25T18:55:57.875950,3.0
283,7023,2417,6912.01,19.04,126,5934.1,854.46,91.0,-2134,11.93,4.04,2022-08-25 17:56:57+00:00,0,2022-08-25T18:57:00.953477,3.0
274,7023,2360,6912.05,19.08,101,5934.1,854.46,90.0,-2121,11.93,4.1,2022-08-25 17:57:59+00:00,0,2022-08-25T18:58:04.065965,3.1
257,7023,2604,6912.09,19.12,86,5934.1,854.46,90.0,-2347,11.93,4.1,2022-08-25 17:59:02+00:00,0,2022-08-25T18:59:07.246433,3.1
237,7023,3156,6912.14,19.17,178,5934.1,854.46,90.0,-2919,11.93,4.1,2022-08-25 18:00:06+00:00,0,2022-08-25T19:00:10.329649,3.0
219,7023,3138,6912.2,19.23,98,5934.1,854.46,90.0,-2919,11.93,4.22,2022-08-25 18:01:08+00:00,0,2022-08-25T19:01:13.377467,3.0
201,7023,3116,6912.25,19.28,31,5934.1,854.46,90.0,-2915,11.93,4.22,2022-08-25 18:02:11+00:00,0,2022-08-25T19:02:16.404960,3.0
186,7023,3272,6912.31,19.34,61,5934.1,854.46,90.0,-3024,11.93,4.22,2022-08-25 18:03:13+00:00,0,2022-08-25T19:03:20.071539,3.7
175,7023,3378,6912.37,19.4,-430,5934.1,854.46,89.0,-3203,11.93,4.38,2022-08-25 18:04:18+00:00,0,2022-08-25T19:04:23.183675,3.1
162,7023,2441,6912.42,19.45,-190,5934.1,854.46,89.0,-2279,11.93,4.38,2022-08-25 18:05:21+00:00,0,2022-08-25T19:05:26.253504,3.0
150,7023,2307,6912.46,19.49,-220,5934.1,854.46,89.0,-2157,11.93,4.54,2022-08-25 18:06:25+00:00,0,2022-08-25T19:06:29.234947,3.0
141,7023,2381,6912.5,19.53,-1,5934.1,854.46,89.0,-2240,11.93,4.54,2022-08-25 18:07:27+00:00,0,2022-08-25T19:07:32.263465,3.0
134,7023,2421,6912.55,19.57,-30,5934.1,854.46,89.0,-2288,11.93,4.54,2022-08-25 18:08:30+00:00,0,2022-08-25T19:08:35.499446,3.2
126,7023,2285,6912.58,19.61,11,5934.1,854.46,89.0,-2167,11.93,4.67,2022-08-25 18:09:33+00:00,0,2022-08-25T19:09:38.652502,3.1
116,7023,1659,6912.62,19.65,-90,5934.1,854.46,89.0,-1543,11.93,4.67,2022-08-25 18:10:37+00:00,0,2022-08-25T19:10:41.769548,3.1
106,7023,1698,6912.65,19.68,6,5934.1,854.46,88.0,-1592,11.93,4.67,2022-08-25 18:11:40+00:00,0,2022-08-25T19:11:44.800508,3.0
105,7023,1706,6912.68,19.71,-84,5934.1,854.46,88.0,-1601,11.93,4.78,2022-08-25 18:12:43+00:00,0,2022-08-25T19:12:47.819348,3.0
97,7023,1655,6912.71,19.74,-82,5934.1,854.46,88.0,-1558,11.93,4.78,2022-08-25 18:13:46+00:00,0,2022-08-25T19:13:50.854783,3.0
91,7023,1544,6912.74,19.77,-226,5934.1,854.46,88.0,-1453,11.93,4.78,2022-08-25 18:14:50+00:00,0,2022-08-25T19:14:54.083332,3.2
82,7023,1461,6912.76,19.79,-4,5934.1,854.46,88.0,-1379,11.93,4.85,2022-08-25 18:15:53+00:00,0,2022-08-25T19:15:57.141194,3.0
74,7023,1320,6912.79,19.82,-3,5934.1,854.46,88.0,-1246,11.93,4.85,2022-08-25 18:16:55+00:00,0,2022-08-25T19:17:00.165950,3.0
66,7023,1290,6912.81,19.84,0,5934.1,854.46,88.0,-1224,11.93,4.96,2022-08-25 18:17:58+00:00,0,2022-08-25T19:18:03.276709,3.1
57,7023,1399,6912.83,19.86,-3,5934.1,854.46,88.0,-1342,11.93,4.96,2022-08-25 18:19:01+00:00,0,2022-08-25T19:19:06.412893,3.1
46,7023,1370,6912.86,19.89,-5,5934.1,854.46,88.0,-1325,11.93,4.96,2022-08-25 18:20:04+00:00,0,2022-08-25T19:20:09.596192,3.1
39,7023,1380,6912.88,19.91,-1532,5934.1,854.46,88.0,-1341,11.93,5.02,2022-08-25 18:21:08+00:00,0,2022-08-25T19:21:12.622610,3.0
32,7023,1373,6912.91,19.94,-4,5934.1,854.46,88.0,-1341,11.93,5.02,2022-08-25 18:22:11+00:00,0,2022-08-25T19:22:15.644932,3.0
26,7023,1388,6912.93,19.96,-5,5934.1,854.46,88.0,-1362,11.93,5.02,2022-08-25 18:23:14+00:00,0,2022-08-25T19:23:18.807229,3.1
22,7023,1309,6912.95,19.98,0,5934.1,854.46,87.0,-1287,11.93,5.1,2022-08-25 18:24:17+00:00,0,2022-08-25T19:24:21.764644,3.0
18,7023,1313,6912.98,20.01,3,5934.1,854.46,87.0,-1295,11.93,5.1,2022-08-25 18:25:21+00:00,0,2022-08-25T19:25:25.057847,3.2
17,7023,1317,6913.0,20.03,-1,5934.1,854.46,87.0,-1300,11.93,5.1,2022-08-25 18:26:24+00:00,0,2022-08-25T19:26:28.169132,3.1
20,7023,1294,6913.02,20.05,1,5934.1,854.46,87.0,-1274,11.93,5.2,2022-08-25 18:27:26+00:00,0,2022-08-25T19:27:31.288506,3.1
17,7023,1286,6913.05,20.07,-3,5934.1,854.46,87.0,-1269,11.93,5.2,2022-08-25 18:28:30+00:00,0,2022-08-25T19:28:34.437985,3.1
14,7023,1298,6913.07,20.1,-1,5934.1,854.46,87.0,-1285,11.93,5.27,2022-08-25 18:29:33+00:00,0,2022-08-25T19:29:37.704318,3.3
12,7023,1307,6913.09,20.12,2,5934.1,854.46,87.0,-1295,11.93,5.27,2022-08-25 18:30:37+00:00,0,2022-08-25T19:30:40.821692,3.1
9,7023,1296,6913.11,20.14,1,5934.1,854.46,87.0,-1287,11.93,5.27,2022-08-25 18:31:39+00:00,0,2022-08-25T19:31:43.815035,2.9
7,7023,1298,6913.14,20.17,-2,5934.1,854.46,87.0,-1291,11.93,5.34,2022-08-25 18:32:42+00:00,0,2022-08-25T19:32:46.988485,3.1
5,7023,1295,6913.16,20.19,-4,5934.1,854.46,87.0,-1290,11.93,5.34,2022-08-25 18:33:45+00:00,0,2022-08-25T19:33:50.126872,3.1
4,7023,1296,6913.18,20.21,-3,5934.1,854.46,87.0,-1292,11.93,5.34,2022-08-25 18:34:49+00:00,0,2022-08-25T19:34:53.141275,3.0
2,7023,1298,6913.2,20.23,-3,5934.1,854.46,87.0,-1296,11.93,5.42,2022-08-25 18:35:51+00:00,0,2022-08-25T19:35:56.285642,3.1
1,7023,1407,6913.23,20.26,-4,5934.1,854.46,86.0,-1406,11.93,5.42,2022-08-25 18:36:55+00:00,0,2022-08-25T19:36:59.449984,3.2
0,7023,1457,6913.25,20.28,-19,5934.1,854.46,86.0,-1457,11.93,5.42,2022-08-25 18:37:57+00:00,0,2022-08-25T19:38:02.619216,3.1
0,7023,1490,6913.28,20.31,0,5934.1,854.46,86.0,-1490,11.93,5.48,2022-08-25 18:39:00+00:00,0,2022-08-25T19:39:05.797897,3.1
0,7023,1476,6913.3,20.33,3,5934.1,854.46,86.0,-1476,11.93,5.48,2022-08-25 18:40:04+00:00,0,2022-08-25T19:40:09.076311,3.2
0,7023,1915,6913.33,20.36,-7,5934.1,854.46,86.0,-1917,11.93,5.57,2022-08-25 18:41:07+00:00,0,2022-08-25T19:41:12.154621,3.1
0,7023,1828,6913.37,20.4,5,5934.1,854.46,86.0,-1828,11.93,5.57,2022-08-25 18:42:09+00:00,0,2022-08-25T19:42:15.312264,3.1
0,7023,1834,6913.4,20.43,0,5934.1,854.46,86.0,-1834,11.93,5.57,2022-08-25 18:43:13+00:00,0,2022-08-25T19:43:18.363651,3.0
0,7023,1843,6913.43,20.46,-9,5934.1,854.46,86.0,-1843,11.93,5.68,2022-08-25 18:44:17+00:00,0,2022-08-25T19:44:21.390214,3.0
0,7023,1832,6913.46,20.49,-6,5934.1,854.46,86.0,-1832,11.93,5.68,2022-08-25 18:45:20+00:00,0,2022-08-25T19:45:24.420612,3.0
0,7023,1839,6913.5,20.52,1,5934.1,854.46,86.0,-1839,11.93,5.68,2022-08-25 18:46:22+00:00,0,2022-08-25T19:46:27.409117,2.9
0,7023,1853,6913.53,20.56,4,5934.1,854.46,85.0,-1861,11.93,5.79,2022-08-25 18:47:25+00:00,0,2022-08-25T19:47:30.683683,3.2
0,7023,1846,6913.56,20.59,12,5934.1,854.46,85.0,-1846,11.93,5.79,2022-08-25 18:48:28+00:00,0,2022-08-25T19:48:33.833073,3.1
0,7023,1858,6913.59,20.62,111,5934.1,854.46,85.0,-1858,11.93,5.79,2022-08-25 18:49:32+00:00,0,2022-08-25T19:49:36.817846,2.9
0,7023,1834,6913.62,20.65,-22,5934.1,854.46,85.0,-1834,11.93,5.88,2022-08-25 18:50:35+00:00,0,2022-08-25T19:50:39.953848,3.1
0,7023,1834,6913.65,20.68,-1,5934.1,854.46,85.0,-1830,11.93,5.88,2022-08-25 18:51:39+00:00,0,2022-08-25T19:51:43.078466,3.1
0,7023,1833,6913.69,20.72,-33,5934.1,854.46,85.0,-1815,11.93,5.98,2022-08-25 18:52:41+00:00,0,2022-08-25T19:52:46.204952,3.1
0,7023,1890,6913.72,20.75,-32,5934.1,854.46,85.0,-1890,11.93,5.98,2022-08-25 18:53:44+00:00,0,2022-08-25T19:53:49.166391,3.0
0,7023,5054,6913.77,20.8,-690,5934.1,854.47,85.0,-5054,11.93,5.98,2022-08-25 18:54:47+00:00,0,2022-08-25T19:54:52.203850,3.0
0,7023,3129,6913.86,20.89,-18,5934.1,854.47,84.0,-3129,11.93,6.1,2022-08-25 18:55:50+00:00,0,2022-08-25T19:55:55.338077,3.1
0,7023,3101,6913.92,20.94,5,5934.1,854.47,84.0,-3101,11.93,6.1,2022-08-25 18:56:54+00:00,0,2022-08-25T19:56:58.340701,3.0
0,7023,3104,6913.97,21.0,109,5934.1,854.47,84.0,-3104,11.93,6.1,2022-08-25 18:57:56+00:00,0,2022-08-25T19:58:01.508150,3.1
0,7023,4783,6914.03,21.06,-22,5934.1,854.47,84.0,-4783,11.93,6.29,2022-08-25 18:58:59+00:00,0,2022-08-25T19:59:04.742698,3.2
0,7023,4756,6914.1,21.13,-15,5934.1,854.47,83.0,-4756,11.93,6.29,2022-08-25 19:00:02+00:00,0,2022-08-25T20:00:07.704023,2.9
0,7023,3117,6914.16,21.19,-184,5934.1,854.47,83.0,-3117,11.93,6.29,2022-08-25 19:01:06+00:00,0,2022-08-25T20:01:10.711511,2.9
0,7023,3383,6914.24,21.26,-75,5934.1,854.48,83.0,-3383,11.93,6.48,2022-08-25 19:02:09+00:00,0,2022-08-25T20:02:13.883903,3.2
0,7023,3614,6914.29,21.32,-3,5934.1,854.48,83.0,-3625,11.93,6.48,2022-08-25 19:03:11+00:00,0,2022-08-25T20:03:17.008317,3.1
0,7023,3745,6914.36,21.39,-8,5934.1,854.48,83.0,-3745,11.93,6.68,2022-08-25 19:04:15+00:00,0,2022-08-25T20:04:20.194834,3.1
0,7023,3862,6914.43,21.46,-6,5934.1,854.48,82.0,-3862,11.93,6.68,2022-08-25 19:05:18+00:00,0,2022-08-25T20:05:23.295072,3.0
0,7023,3839,6914.49,21.52,-70,5934.1,854.48,82.0,-3839,11.93,6.68,2022-08-25 19:06:22+00:00,0,2022-08-25T20:06:26.429636,3.1
0,7023,4036,6914.56,21.59,7,5934.1,854.48,82.0,-4036,11.93,6.89,2022-08-25 19:07:25+00:00,0,2022-08-25T20:07:29.450089,3.0
0,7023,4225,6914.64,21.66,5,5934.1,854.48,82.0,-4225,11.93,6.89,2022-08-25 19:08:27+00:00,0,2022-08-25T20:08:32.490530,3.0
0,7023,4231,6914.71,21.74,9,5934.1,854.48,81.0,-4234,11.93,6.89,2022-08-25 19:09:30+00:00,0,2022-08-25T20:09:35.752058,3.2
0,7023,4202,6914.78,21.81,1,5934.1,854.48,81.0,-4200,11.93,7.1,2022-08-25 19:10:34+00:00,0,2022-08-25T20:10:39.059404,3.2
0,7023,4204,6914.86,21.88,1,5934.1,854.48,81.0,-4204,11.93,7.1,2022-08-25 19:11:37+00:00,0,2022-08-25T20:11:42.228860,3.1
0,7023,4212,6914.93,21.96,1,5934.1,854.48,81.0,-4212,11.93,7.34,2022-08-25 19:12:41+00:00,0,2022-08-25T20:12:45.360403,3.1
0,7023,4288,6915.01,22.03,3,5934.1,854.48,80.0,-4288,11.93,7.34,2022-08-25 19:13:43+00:00,0,2022-08-25T20:13:48.493738,3.1
0,7023,4187,6915.08,22.11,-24,5934.1,854.48,80.0,-4202,11.93,7.34,2022-08-25 19:14:47+00:00,0,2022-08-25T20:14:51.552198,3.0
0,7023,4197,6915.15,22.18,-68,5934.1,854.48,80.0,-4197,11.93,7.5,2022-08-25 19:15:50+00:00,0,2022-08-25T20:15:54.599574,3.0
0,7023,4134,6915.23,22.26,41,5934.1,854.48,80.0,-4134,11.93,7.5,2022-08-25 19:16:53+00:00,0,2022-08-25T20:16:57.704621,3.1
0,7023,4146,6915.3,22.33,10,5934.1,854.48,79.0,-4146,11.93,7.5,2022-08-25 19:17:55+00:00,0,2022-08-25T20:18:00.665601,2.9
0,7023,4052,6915.37,22.4,31,5934.1,854.48,79.0,-4052,11.93,7.72,2022-08-25 19:18:58+00:00,0,2022-08-25T20:19:03.691854,3.0
0,7023,3995,6915.44,22.47,-3,5934.1,854.48,79.0,-3999,11.93,7.72,2022-08-25 19:20:01+00:00,0,2022-08-25T20:20:06.911066,3.2
0,7023,3955,6915.51,22.54,3,5934.1,854.48,79.0,-3830,11.93,7.72,2022-08-25 19:21:05+00:00,0,2022-08-25T20:21:10.008129,3.1
0,7023,3577,6915.58,22.6,-8,5934.1,854.48,78.0,-3577,11.93,7.94,2022-08-25 19:22:06+00:00,0,2022-08-25T20:22:13.200358,3.2
0,7023,3578,6915.64,22.67,-142,5934.1,854.48,78.0,-3578,11.93,7.94,2022-08-25 19:23:11+00:00,0,2022-08-25T20:23:16.378642,3.1
0,7023,3786,6915.7,22.73,5,5934.1,854.48,78.0,-3792,11.93,8.16,2022-08-25 19:24:15+00:00,0,2022-08-25T20:24:19.531823,3.1
0,7023,3812,6915.77,22.8,-24,5934.1,854.48,78.0,-3812,11.93,8.16,2022-08-25 19:25:18+00:00,0,2022-08-25T20:25:22.710241,3.1
0,7023,3853,6915.84,22.87,43,5934.1,854.48,78.0,-3853,11.93,8.16,2022-08-25 19:26:21+00:00,0,2022-08-25T20:26:25.856443,3.1
0,7023,1275,6915.87,22.9,-17,5934.1,854.48,77.0,-1275,11.93,8.36,2022-08-25 19:27:23+00:00,0,2022-08-25T20:27:28.906771,3.0
0,7023,1269,6915.89,22.92,3,5934.1,854.48,77.0,-1269,11.93,8.36,2022-08-25 19:28:27+00:00,0,2022-08-25T20:28:31.867970,3.0
0,7023,1259,6915.91,22.94,-17,5934.1,854.48,77.0,-1259,11.93,8.36,2022-08-25 19:29:30+00:00,0,2022-08-25T20:29:34.944307,3.0
0,7023,1180,6915.93,22.96,-29,5934.1,854.48,77.0,-1119,11.93,8.48,2022-08-25 19:30:34+00:00,0,2022-08-25T20:30:38.207618,3.2
0,7023,1417,6915.96,22.99,-13,5934.1,854.48,77.0,-1417,11.93,8.48,2022-08-25 19:31:36+00:00,0,2022-08-25T20:31:41.310935,3.1
0,7023,1410,6915.98,23.01,-31,5934.1,854.48,77.0,-1410,11.93,8.48,2022-08-25 19:32:39+00:00,0,2022-08-25T20:32:44.333327,3.0
0,7023,1388,6916.01,23.04,-67,5934.1,854.48,77.0,-1388,11.93,8.55,2022-08-25 19:33:42+00:00,0,2022-08-25T20:33:47.586590,3.2
0,7023,1384,6916.03,23.06,-65,5934.1,854.48,77.0,-1358,11.93,8.55,2022-08-25 19:34:46+00:00,0,2022-08-25T20:34:50.885838,3.2
0,7023,1370,6916.05,23.08,1,5934.1,854.48,77.0,-1370,11.93,8.63,2022-08-25 19:35:50+00:00,0,2022-08-25T20:35:54.147274,3.2
0,7023,1315,6916.08,23.11,-17,5934.1,854.48,77.0,-1315,11.93,8.63,2022-08-25 19:36:52+00:00,0,2022-08-25T20:36:57.399688,3.2
0,7023,1334,6916.1,23.13,11,5934.1,854.48,77.0,-1334,11.93,8.63,2022-08-25 19:37:55+00:00,0,2022-08-25T20:38:00.441112,3.0
0,7023,1249,6916.12,23.15,-53,5934.1,854.48,77.0,-1249,11.93,8.7,2022-08-25 19:38:59+00:00,0,2022-08-25T20:39:03.579251,3.1
0,7023,1199,6916.14,23.17,49,5934.1,854.48,76.0,-1199,11.93,8.7,2022-08-25 19:40:02+00:00,0,2022-08-25T20:40:06.787768,3.1
0,7023,1267,6916.17,23.2,64,5934.1,854.48,76.0,-1272,11.93,8.7,2022-08-25 19:41:04+00:00,0,2022-08-25T20:41:10.012180,3.2
0,7023,1273,6916.19,23.22,4,5934.1,854.48,76.0,-1273,11.93,8.77,2022-08-25 19:42:08+00:00,0,2022-08-25T20:42:13.188523,3.1
0,7023,1299,6916.22,23.25,-35,5934.1,854.48,76.0,-1299,11.93,8.77,2022-08-25 19:43:11+00:00,0,2022-08-25T20:43:16.195865,3.0
0,7023,1254,6916.24,23.27,-61,5934.1,854.48,76.0,-1254,11.93,8.77,2022-08-25 19:44:15+00:00,0,2022-08-25T20:44:19.301213,3.0
0,7023,1287,6916.26,23.29,24,5934.1,854.48,76.0,-1311,11.93,8.87,2022-08-25 19:45:17+00:00,0,2022-08-25T20:45:22.644535,3.3
0,7023,1334,6916.29,23.32,1,5934.1,854.48,76.0,-1334,11.93,8.87,2022-08-25 19:46:21+00:00,0,2022-08-25T20:46:25.923065,3.2
0,7023,1326,6916.31,23.34,177,5934.1,854.48,76.0,-1326,11.93,8.95,2022-08-25 19:47:24+00:00,0,2022-08-25T20:47:29.399496,3.4
0,7023,868,6916.32,23.35,1,5934.1,854.48,76.0,-868,11.93,8.95,2022-08-25 19:48:27+00:00,0,2022-08-25T20:48:32.529811,3.1
0,7023,882,6916.34,23.37,-53,5934.1,854.48,76.0,-882,11.93,8.95,2022-08-25 19:49:30+00:00,0,2022-08-25T20:49:35.493176,3.0
0,7023,974,6916.36,23.39,3,5934.1,854.48,76.0,-974,11.93,9.02,2022-08-25 19:50:32+00:00,0,2022-08-25T20:50:38.623609,3.1
0,7023,974,6916.37,23.4,3,5934.1,854.48,76.0,-974,11.93,9.02,2022-08-25 19:51:36+00:00,0,2022-08-25T20:51:41.887551,3.2
0,7023,961,6916.39,23.42,1,5934.1,854.48,76.0,-965,11.93,9.04,2022-08-25 19:52:39+00:00,0,2022-08-25T20:52:45.126277,3.2
0,7023,954,6916.41,23.44,-2,5934.1,854.48,75.0,-954,11.93,9.04,2022-08-25 19:53:43+00:00,0,2022-08-25T20:53:48.257997,3.1
0,7023,864,6916.42,23.45,0,5934.1,854.48,75.0,-864,11.93,9.04,2022-08-25 19:54:47+00:00,0,2022-08-25T20:54:51.343891,3.0
0,7023,886,6916.44,23.47,1,5934.1,854.48,75.0,-886,11.93,9.1,2022-08-25 19:55:49+00:00,0,2022-08-25T20:55:54.481226,3.1
0,7023,881,6916.45,23.48,-1,5934.1,854.48,75.0,-884,11.93,9.1,2022-08-25 19:56:53+00:00,0,2022-08-25T20:56:57.826806,3.3
0,7023,863,6916.47,23.5,-2,5934.1,854.48,75.0,-868,11.93,9.16,2022-08-25 19:57:55+00:00,0,2022-08-25T20:58:01.100508,3.2
0,7023,864,6916.48,23.51,1,5934.1,854.48,75.0,-864,11.93,9.16,2022-08-25 19:58:58+00:00,0,2022-08-25T20:59:04.289910,3.1
0,7023,963,6916.5,23.53,-2,5934.1,854.48,75.0,-963,11.93,9.16,2022-08-25 20:00:02+00:00,0,2022-08-25T21:00:07.261555,3.0
0,7023,993,6916.52,23.55,-24,5934.1,854.48,75.0,-993,11.93,9.21,2022-08-25 20:01:05+00:00,0,2022-08-25T21:01:10.265138,3.0
0,7023,806,6916.54,23.56,-2,5934.1,854.48,75.0,-806,11.93,9.21,2022-08-25 20:02:08+00:00,0,2022-08-25T21:02:13.406600,3.1
0,7023,812,6916.55,23.58,3,5934.1,854.48,75.0,-812,11.93,9.21,2022-08-25 20:03:11+00:00,0,2022-08-25T21:03:16.546150,3.1
0,7023,804,6916.56,23.59,-2,5934.1,854.48,75.0,-805,11.93,9.27,2022-08-25 20:04:14+00:00,0,2022-08-25T21:04:19.681735,3.1
0,7023,788,6916.58,23.61,0,5934.1,854.48,75.0,-788,11.93,9.27,2022-08-25 20:05:17+00:00,0,2022-08-25T21:05:22.784230,3.1
0,7023,818,6916.59,23.62,16,5934.1,854.48,75.0,-818,11.93,9.27,2022-08-25 20:06:20+00:00,0,2022-08-25T21:06:25.864603,3.1
0,7023,789,6916.61,23.64,-642,5934.1,854.48,75.0,-789,11.93,9.32,2022-08-25 20:07:23+00:00,0,2022-08-25T21:07:28.924198,3.0
0,7023,894,6916.62,23.65,-1,5934.1,854.48,75.0,-891,11.93,9.32,2022-08-25 20:08:26+00:00,0,2022-08-25T21:08:32.281544,3.3
0,7023,910,6916.64,23.67,11,5934.1,854.48,75.0,-910,11.93,9.37,2022-08-25 20:09:30+00:00,0,2022-08-25T21:09:35.597210,3.3
0,7023,861,6916.65,23.68,5,5934.1,854.48,75.0,-861,11.93,9.37,2022-08-25 20:10:34+00:00,0,2022-08-25T21:10:38.742623,3.1
0,7023,877,6916.67,23.7,3,5934.1,854.48,74.0,-877,11.93,9.37,2022-08-25 20:11:37+00:00,0,2022-08-25T21:11:41.786052,3.0
0,7023,883,6916.68,23.71,12,5934.1,854.48,74.0,-883,11.93,9.43,2022-08-25 20:12:39+00:00,0,2022-08-25T21:12:44.852451,3.0
0,7023,1016,6916.7,23.73,-4,5934.1,854.48,74.0,-1016,11.93,9.43,2022-08-25 20:13:43+00:00,0,2022-08-25T21:13:47.836972,2.9
0,7023,1137,6916.72,23.75,-13,5934.1,854.48,74.0,-1126,11.93,9.43,2022-08-25 20:14:45+00:00,0,2022-08-25T21:14:50.992242,3.1
0,7023,1026,6916.74,23.77,75,5934.1,854.48,74.0,-1026,11.93,9.47,2022-08-25 20:15:49+00:00,0,2022-08-25T21:15:54.180953,3.2
0,7023,1049,6916.76,23.79,-13,5934.1,854.48,74.0,-1049,11.93,9.47,2022-08-25 20:16:52+00:00,0,2022-08-25T21:16:57.316367,3.1
0,7023,1015,6916.78,23.81,-60,5934.1,854.48,74.0,-1015,11.93,9.47,2022-08-25 20:17:54+00:00,0,2022-08-25T21:18:00.441745,3.1
0,7023,1016,6916.79,23.82,31,5934.1,854.48,74.0,-1016,11.93,9.54,2022-08-25 20:18:58+00:00,0,2022-08-25T21:19:03.509173,3.0
0,7023,957,6916.81,23.84,3,5934.1,854.48,74.0,-925,11.93,9.54,2022-08-25 20:20:01+00:00,0,2022-08-25T21:20:06.873655,3.3
0,7023,897,6916.83,23.86,-30,5934.1,854.48,74.0,-897,11.93,9.61,2022-08-25 20:21:05+00:00,0,2022-08-25T21:21:09.926091,3.0
0,7023,945,6916.84,23.87,-7,5934.1,854.48,74.0,-945,11.93,9.61,2022-08-25 20:22:08+00:00,0,2022-08-25T21:22:13.032378,3.1
0,7023,902,6916.86,23.89,-20,5934.1,854.48,74.0,-902,11.93,9.61,2022-08-25 20:23:10+00:00,0,2022-08-25T21:23:16.123124,3.0
0,7023,925,6916.88,23.91,27,5934.1,854.48,74.0,-925,11.93,9.67,2022-08-25 20:24:14+00:00,0,2022-08-25T21:24:19.252400,3.1
0,7023,948,6916.89,23.92,-59,5934.1,854.5,74.0,-987,11.93,9.67,2022-08-25 20:25:17+00:00,0,2022-08-25T21:25:22.406508,3.1
0,7023,1003,6916.91,23.94,11,5934.1,854.5,74.0,-1003,11.93,9.67,2022-08-25 20:26:21+00:00,0,2022-08-25T21:26:25.576938,3.1
0,7023,992,6916.93,23.96,-4,5934.1,854.5,74.0,-992,11.93,9.73,2022-08-25 20:27:23+00:00,0,2022-08-25T21:27:28.614243,3.0
0,7023,1031,6916.95,23.98,9,5934.1,854.5,73.0,-1031,11.93,9.73,2022-08-25 20:28:26+00:00,0,2022-08-25T21:28:31.762506,3.1
0,7023,1022,6916.96,23.99,-3,5934.1,854.5,73.0,-1022,11.93,9.73,2022-08-25 20:29:31+00:00,0,2022-08-25T21:29:34.814899,3.0
0,7023,1016,6916.98,24.01,-56,5934.1,854.5,73.0,-1016,11.93,9.79,2022-08-25 20:30:33+00:00,0,2022-08-25T21:30:37.956316,3.1
0,7023,924,6917.0,24.03,-10,5934.1,854.5,73.0,-924,11.93,9.79,2022-08-25 20:31:36+00:00,0,2022-08-25T21:31:41.140672,3.1
0,7023,943,6917.01,24.04,-1,5934.1,854.5,73.0,-943,11.93,9.84,2022-08-25 20:32:40+00:00,0,2022-08-25T21:32:44.305984,3.1
0,7023,931,6917.03,24.06,-25,5934.1,854.5,73.0,-931,11.93,9.84,2022-08-25 20:33:43+00:00,0,2022-08-25T21:33:47.372268,3.1
0,7023,918,6917.05,24.08,-7,5934.1,854.5,73.0,-920,11.93,9.84,2022-08-25 20:34:47+00:00,0,2022-08-25T21:34:50.750689,3.3
0,7023,946,6917.06,24.09,-50,5934.1,854.5,73.0,-946,11.93,9.89,2022-08-25 20:35:50+00:00,0,2022-08-25T21:35:53.993051,3.2
0,7023,969,6917.08,24.11,-4,5934.1,854.5,73.0,-969,11.93,9.89,2022-08-25 20:36:53+00:00,0,2022-08-25T21:36:57.181578,3.2
0,7023,949,6917.1,24.13,-21,5934.1,854.5,73.0,-949,11.93,9.89,2022-08-25 20:37:55+00:00,0,2022-08-25T21:38:00.170734,2.9
0,7023,964,6917.11,24.14,-13,5934.1,854.5,73.0,-964,11.93,9.95,2022-08-25 20:38:59+00:00,0,2022-08-25T21:39:03.202930,3.0
