local_time,total_input_power,load_power,grid_power,total_battery_power,total_active_power,input_power,day_active_power_peak,active_power,accumulated_yield_energy,daily_yield_energy,power_meter_active_power,grid_exported_energy,grid_accumulated_energy,storage_state_of_capacity,storage_charge_discharge_power,storage_current_day_charge_capacity,storage_current_day_discharge_capacity,system_time,backup_switch_to_off_grid,forward_energy,frequency,reverse_energy
2022-08-29T11:27:03.347406,6.132,0.136,-5.996,0.0,0.0,4.567,4.57,4.567,7002.25,4.6,5922.0,6006.87,854.84,95.0,0.0,9.03,4.05,1661772417.0,0.0,1.56875,50.01,7.60375
2022-08-29T11:28:04.366826,6.169,0.252,-5.917,0.0,0.0,4.539,4.576,4.539,7002.33,4.68,5897.0,6006.97,854.84,95.0,0.0,9.03,4.05,1661772477.0,0.0,1.57,49.99,7.60375
2022-08-29T11:29:05.671217,6.145,0.234,-5.911,0.0,0.0,4.566,4.576,4.566,7002.4,4.75,5896.0,6007.08,854.84,95.0,0.0,9.04,4.05,1661772539.0,0.0,1.57,50.01,7.60375
2022-08-29T11:30:09.109509,6.227,0.232,-5.995,0.0,0.0,,,,,,,,,,,,,,,1.57,50.0,7.60375
2022-08-29T11:31:08.055777,,,,,,4.586,4.654,4.586,7002.56,4.91,5952.0,6007.27,854.84,95.0,0.0,9.04,4.05,1661772661.0,0.0,1.57125,49.99,7.60375
2022-08-29T11:32:03.374826,6.132,0.255,-5.877,0.0,0.0,4.522,4.654,4.522,7002.63,4.98,5963.0,6007.37,854.84,95.0,0.0,9.04,4.05,1661772718.0,0.0,1.57125,50.0,7.60375
2022-08-29T11:33:04.345461,6.148,0.145,-6.003,0.0,0.0,4.504,4.654,4.504,7002.71,5.06,5897.0,6007.47,854.84,95.0,0.0,9.04,4.05,1661772780.0,0.0,1.5725,50.0,7.60375
2022-08-29T11:34:04.085961,5.956,0.16,-5.796,0.0,0.0,4.304,4.654,4.304,7002.78,5.13,5683.0,6007.56,854.84,95.0,0.0,9.04,4.05,1661772839.0,0.0,1.57375,50.0,7.60375
2022-08-29T11:35:08.484892,5.986,0.159,-5.827,0.0,0.0,,,,,,,,,,,,,,,1.57375,50.01,7.60375
2022-08-29T11:36:06.014454,5.986,0.15,-5.836,0.0,0.0,4.403,4.654,4.403,7002.93,5.28,5784.0,6007.77,854.84,95.0,0.0,9.04,4.05,1661772961.0,0.0,1.575,50.01,7.60375
2022-08-29T11:37:04.410428,5.939,0.148,-5.791,0.0,0.0,4.326,4.654,4.326,7003.0,5.35,5699.0,6007.85,854.84,95.0,0.0,9.04,4.05,1661773018.0,0.0,1.575,50.0,7.60375
2022-08-29T11:38:04.915140,5.999,0.147,-5.852,0.0,0.0,4.424,4.654,4.424,7003.08,5.42,5819.0,6007.95,854.84,95.0,0.0,9.04,4.05,1661773079.0,0.0,1.57625,50.0,7.60375
2022-08-29T11:39:05.150543,5.93,0.17,-5.76,0.0,0.0,4.376,4.654,4.376,7003.15,5.5,5784.0,6008.04,854.84,95.0,0.0,9.04,4.05,1661773139.0,0.0,1.57625,49.99,7.60375
2022-08-29T11:40:07.666978,5.981,0.179,-5.802,0.0,0.0,,,,,,,,,,,,,,,1.57625,50.01,7.60375
2022-08-29T11:41:07.979260,,,,,,4.068,4.654,4.068,7003.29,5.64,5377.0,6008.24,854.84,95.0,0.0,9.04,4.05,1661773263.0,0.0,1.5775,50.01,7.60375
2022-08-29T11:42:03.264321,5.661,0.118,-5.543,0.0,0.0,4.195,4.654,4.195,7003.36,5.71,5524.0,6008.33,854.84,95.0,0.0,9.04,4.05,1661773319.0,0.0,1.5775,50.01,7.60375
2022-08-29T11:43:04.026178,5.779,0.162,-5.617,0.0,0.0,4.276,4.654,4.276,7003.43,5.78,5685.0,6008.41,854.84,95.0,0.0,9.04,4.05,1661773379.0,0.0,1.57875,50.01,7.60375
2022-08-29T11:44:04.756486,6.005,0.183,-5.822,0.0,0.0,4.392,4.654,4.392,7003.5,5.85,5855.0,6008.52,854.84,95.0,0.0,9.04,4.05,1661773439.0,0.0,1.57875,50.01,7.60375
2022-08-29T11:45:08.413593,6.108,0.168,-5.94,0.0,0.0,,,,,,,,,,,,,,,1.58,50.0,7.60375
2022-08-29T11:46:09.056917,,,,,,4.99,4.993,4.99,7003.66,6.01,6473.0,6008.72,854.84,95.0,0.0,9.04,4.05,1661773563.0,0.0,1.58,50.02,7.60375
2022-08-29T11:47:03.993497,6.707,0.279,-6.428,0.0,0.0,4.905,5.036,4.905,7003.74,6.09,6300.0,6008.83,854.84,95.0,0.0,9.04,4.05,1661773619.0,0.0,1.58,50.01,7.60375
2022-08-29T11:48:03.938907,6.483,0.221,-6.262,0.0,0.0,4.91,5.036,4.91,7003.82,6.17,6375.0,6008.93,854.84,95.0,0.0,9.04,4.05,1661773678.0,0.0,1.58125,49.99,7.60375
2022-08-29T11:49:04.891193,6.635,0.243,-6.392,0.0,0.0,5.087,5.087,5.087,7003.9,6.25,6598.0,6009.04,854.84,95.0,0.0,9.04,4.05,1661773740.0,0.0,1.5825,50.0,7.60375
2022-08-29T11:50:07.845792,6.941,0.267,-6.674,0.0,0.0,,,,,,,,,,,,,,,1.58375,50.01,7.60375
2022-08-29T11:51:09.838417,,,,,,5.237,5.272,5.237,7004.08,6.43,6899.0,6009.27,854.84,95.0,0.0,9.04,4.05,1661773864.0,0.0,1.58375,50.01,7.60375
2022-08-29T11:52:03.783259,7.085,0.147,-6.938,0.0,0.0,5.143,5.316,5.143,7004.16,6.51,6820.0,6009.37,854.84,95.0,0.0,9.04,4.05,1661773918.0,0.0,1.58375,50.0,7.60375
2022-08-29T11:53:05.726538,7.143,0.197,-6.946,0.0,0.0,5.243,5.316,5.243,7004.25,6.6,6923.0,6009.5,854.84,95.0,0.0,9.04,4.05,1661773980.0,0.0,1.585,50.02,7.60375
2022-08-29T11:54:04.666847,7.027,0.198,-6.829,0.0,0.0,5.211,5.316,5.211,7004.34,6.68,6868.0,6009.6,854.84,95.0,0.0,9.04,4.05,1661774039.0,0.0,1.585,50.01,7.60375
2022-08-29T11:55:07.284223,7.068,0.194,-6.874,0.0,0.0,5.244,5.316,5.244,7004.43,6.77,6906.0,6009.72,854.84,95.0,0.0,9.04,4.05,1661774101.0,0.0,1.58625,49.97,7.60375
2022-08-29T11:56:04.090143,7.19,0.225,-6.965,0.0,0.0,5.283,5.316,5.283,7004.51,6.86,6951.0,6009.83,854.84,95.0,0.0,9.04,4.05,1661774158.0,0.0,1.58625,49.96,7.60375
2022-08-29T11:57:06.090061,7.321,0.196,-7.125,0.0,0.0,5.525,5.525,5.525,7004.61,6.95,7212.0,6009.95,854.84,95.0,0.0,9.04,4.05,1661774220.0,0.0,1.5875,49.97,7.60375
2022-08-29T11:58:04.575687,7.479,0.22,-7.259,0.0,0.0,5.59,5.592,5.59,7004.7,7.05,7272.0,6010.08,854.84,95.0,0.0,9.05,4.05,1661774279.0,0.0,1.5875,50.01,7.60375
2022-08-29T11:59:04.601813,7.577,0.218,-7.359,0.0,0.0,5.644,5.661,5.644,7004.79,7.14,7339.0,6010.2,854.84,95.0,0.0,9.05,4.05,1661774339.0,0.0,1.5875,50.0,7.60375
2022-08-29T12:00:07.923557,7.307,0.217,-7.09,0.0,0.0,,,,,,,,,,,,,,,1.58875,49.99,7.60375
2022-08-29T12:01:07.825181,,,,,,5.571,5.661,5.571,7004.98,7.32,7277.0,6010.45,854.84,95.0,0.0,9.05,4.05,1661774463.0,0.0,1.58875,49.98,7.60375
2022-08-29T12:02:05.223477,7.497,0.213,-7.284,0.0,0.0,5.61,5.661,5.61,7005.07,7.42,7294.0,6010.56,854.84,95.0,0.0,9.05,4.05,1661774520.0,0.0,1.59,49.97,7.60375
2022-08-29T12:03:04.394150,7.492,0.225,-7.267,0.0,0.0,5.575,5.661,5.575,7005.16,7.51,7255.0,6010.68,854.84,95.0,0.0,9.05,4.05,1661774579.0,0.0,1.59,49.98,7.60375
2022-08-29T12:04:04.826416,7.456,0.319,-7.137,0.0,0.0,5.579,5.661,5.579,7005.26,7.6,7153.0,6010.79,854.84,95.0,0.0,9.05,4.05,1661774639.0,0.0,1.59125,49.98,7.60375
2022-08-29T12:05:08.898608,7.434,0.309,-7.125,0.0,0.0,,,,,,,,,,,,,,,1.59125,49.99,7.60375
2022-08-29T12:06:09.168344,,,,,,5.551,5.661,5.551,7005.44,7.79,7116.0,6011.04,854.84,95.0,0.0,9.05,4.05,1661774764.0,0.0,1.5925,50.0,7.60375
2022-08-29T12:07:04.308052,7.412,0.287,-7.125,0.0,0.0,5.57,5.661,5.57,7005.53,7.88,7151.0,6011.16,854.84,95.0,0.0,9.05,4.05,1661774820.0,0.0,1.5925,49.98,7.60375
2022-08-29T12:08:04.687386,7.429,0.296,-7.133,0.0,0.0,5.557,5.661,5.557,7005.62,7.97,7146.0,6011.27,854.84,95.0,0.0,9.05,4.05,1661774879.0,0.0,1.5925,50.0,7.60375
2022-08-29T12:09:04.612661,7.465,0.215,-7.25,0.0,0.0,5.568,5.661,5.568,7005.72,8.06,7244.0,6011.39,854.84,95.0,0.0,9.05,4.05,1661774939.0,0.0,1.59375,50.01,7.60375
2022-08-29T12:10:08.624001,7.421,0.237,-7.184,0.0,0.0,,,,,,,,,,,,,,,1.59375,49.99,7.60375
2022-08-29T12:11:08.259271,,,,,,5.513,5.661,5.513,7005.89,8.24,7181.0,6011.62,854.84,95.0,0.0,9.05,4.05,1661775063.0,0.0,1.595,50.0,7.60375
2022-08-29T12:12:03.864752,7.274,0.228,-7.046,0.0,0.0,5.398,5.661,5.398,7005.98,8.32,6998.0,6011.74,854.84,95.0,0.0,9.05,4.05,1661775119.0,0.0,1.595,50.01,7.60375
2022-08-29T12:13:06.097235,7.139,0.244,-6.895,0.0,0.0,5.21,5.661,5.21,7006.07,8.41,6771.0,6011.85,854.84,95.0,0.0,9.05,4.05,1661775179.0,0.0,1.59625,50.0,7.60375
2022-08-29T12:14:02.991741,6.858,0.21,-6.648,0.0,0.0,5.122,5.661,5.122,7006.15,8.5,6664.0,6011.95,854.84,95.0,0.0,9.05,4.05,1661775237.0,0.0,1.5975,50.0,7.60375
2022-08-29T12:15:08.150559,7.011,0.169,-6.842,0.0,0.0,,,,,,,,,,,,,,,1.5975,49.99,7.60375
2022-08-29T12:16:07.722551,,,,,,5.484,5.661,5.484,7006.33,8.68,7180.0,6012.2,854.84,95.0,0.0,9.05,4.05,1661775362.0,0.0,1.59875,50.0,7.60375
2022-08-29T12:17:04.279836,7.26,0.166,-7.094,0.0,0.0,5.442,5.661,5.442,7006.42,8.77,7128.0,6012.31,854.84,95.0,0.0,9.05,4.05,1661775418.0,0.0,1.59875,49.99,7.60375
2022-08-29T12:18:04.279212,7.357,1.76,-5.597,0.0,0.0,5.466,5.661,5.466,7006.51,8.86,5601.0,6012.41,854.84,95.0,0.0,9.05,4.05,1661775479.0,0.0,1.6,50.0,7.60375
2022-08-29T12:19:03.846445,7.277,0.158,-7.119,0.0,0.0,5.407,5.661,5.407,7006.6,8.95,7111.0,6012.52,854.84,95.0,0.0,9.05,4.05,1661775540.0,0.0,1.6,50.0,7.60375
2022-08-29T12:20:08.388242,7.187,0.127,-7.06,0.0,0.0,,,,,,,,,,,,,,,1.6,50.0,7.60375
2022-08-29T12:21:07.352884,,,,,,5.379,5.661,5.379,7006.78,9.13,7108.0,6012.77,854.84,95.0,0.0,9.05,4.05,1661775663.0,0.0,1.60125,50.0,7.60375
2022-08-29T12:22:03.518967,7.32,0.102,-7.218,0.0,0.0,5.493,5.661,5.493,7006.87,9.22,7129.0,6012.89,854.84,95.0,0.0,9.05,4.05,1661775718.0,0.0,1.60125,49.98,7.60375
2022-08-29T12:23:04.727347,7.361,0.2,-7.161,0.0,0.0,5.505,5.661,5.505,7006.96,9.31,7167.0,6013.0,854.84,95.0,0.0,9.05,4.05,1661775778.0,0.0,1.6025,49.99,7.60375
2022-08-29T12:24:05.250445,7.45,0.23,-7.22,0.0,0.0,5.539,5.661,5.539,7007.06,9.41,7207.0,6013.12,854.84,95.0,0.0,9.05,4.05,1661775840.0,0.0,1.6025,50.0,7.60375
2022-08-29T12:25:08.281848,7.449,0.213,-7.236,0.0,0.0,,,,,,,,,,,,,,,1.605,49.98,7.60375
2022-08-29T12:26:08.095423,,,,,,5.42,5.662,5.42,7007.25,9.59,6883.0,6013.37,854.84,95.0,0.0,9.05,4.05,1661775963.0,0.0,1.605,49.99,7.60375
2022-08-29T12:27:03.644963,7.264,0.221,-7.043,0.0,0.0,4.005,5.662,4.005,7007.31,9.66,5352.0,6013.45,854.84,95.0,0.0,9.05,4.05,1661776019.0,0.0,1.605,50.0,7.60375
2022-08-29T12:28:05.224859,5.322,0.05,-5.272,0.0,0.0,4.415,5.662,4.415,7007.38,9.73,4304.0,6013.54,854.84,95.0,0.0,9.05,4.05,1661776079.0,0.0,1.60625,50.01,7.60375
2022-08-29T12:29:02.579635,6.376,0.075,-6.301,0.0,0.0,4.83,5.662,4.83,7007.46,9.81,6323.0,6013.62,854.84,95.0,0.0,9.05,4.05,1661776138.0,0.0,1.60625,50.01,7.60375
2022-08-29T12:30:08.375165,6.161,0.154,-6.007,0.0,0.0,,,,,,,,,,,,,,,1.6075,50.0,7.60375
2022-08-29T12:31:08.880388,,,,,,4.587,5.662,4.587,7007.61,9.96,5982.0,6013.83,854.84,95.0,0.0,9.05,4.05,1661776263.0,0.0,1.6075,49.98,7.60375
2022-08-29T12:32:04.487460,6.119,0.111,-6.008,0.0,0.0,4.25,5.662,4.25,7007.69,10.03,5622.0,6013.93,854.84,95.0,0.0,9.05,4.05,1661776319.0,0.0,1.6075,50.0,7.60375
2022-08-29T12:33:04.242235,5.727,0.11,-5.617,0.0,0.0,4.635,5.662,4.635,7007.76,10.11,6135.0,6014.02,854.84,95.0,0.0,9.05,4.05,1661776378.0,0.0,1.60875,50.0,7.60375
2022-08-29T12:34:07.031066,6.866,0.049,-6.817,0.0,0.0,4.736,5.662,4.736,7007.84,10.19,6191.0,6014.14,854.84,95.0,0.0,9.05,4.05,1661776439.0,0.0,1.60875,49.98,7.60375
2022-08-29T12:35:09.851159,6.092,0.116,-5.976,0.0,0.0,,,,,,,,,,,,,,,1.61,49.99,7.60375
2022-08-29T12:36:10.034781,,,,,,4.923,5.662,4.923,7008.0,10.34,6444.0,6014.33,854.84,95.0,0.0,9.05,4.05,1661776563.0,0.0,1.61,49.99,7.60375
2022-08-29T12:37:04.469731,6.348,0.155,-6.193,0.0,0.0,4.461,5.662,4.461,7008.07,10.42,5913.0,6014.43,854.84,95.0,0.0,9.05,4.05,1661776617.0,0.0,1.61125,50.0,7.60375
2022-08-29T12:38:04.966939,6.221,0.119,-6.102,0.0,0.0,4.375,5.662,4.375,7008.15,10.5,5727.0,6014.52,854.84,95.0,0.0,9.05,4.05,1661776680.0,0.0,1.61125,50.0,7.60375
2022-08-29T12:39:04.049794,5.83,0.132,-5.698,0.0,0.0,4.524,5.662,4.524,7008.22,10.57,5978.0,6014.62,854.84,95.0,0.0,9.05,4.05,1661776738.0,0.0,1.61125,50.0,7.60375
2022-08-29T12:40:08.027106,5.615,0.1,-5.515,0.0,0.0,,,,,,,,,,,,,,,1.6125,49.97,7.60375
2022-08-29T12:41:07.941687,,,,,,4.564,5.662,4.564,7008.37,10.72,5966.0,6014.81,854.84,95.0,0.0,9.05,4.05,1661776862.0,0.0,1.6125,49.98,7.60375
2022-08-29T12:42:04.691968,6.165,0.186,-5.979,0.0,0.0,4.452,5.662,4.452,7008.44,10.79,5800.0,6014.91,854.84,95.0,0.0,9.05,4.05,1661776918.0,0.0,1.61375,49.97,7.60375
2022-08-29T12:43:03.842688,6.403,0.136,-6.267,0.0,0.0,4.81,5.662,4.81,7008.52,10.87,6248.0,6015.02,854.84,95.0,0.0,9.05,4.05,1661776979.0,0.0,1.61375,49.98,7.60375
2022-08-29T12:44:05.685129,6.326,0.208,-6.118,0.0,0.0,4.533,5.662,4.533,7008.6,10.95,5906.0,6015.12,854.84,95.0,0.0,9.05,4.05,1661777040.0,0.0,1.61375,49.98,7.60375
2022-08-29T12:45:08.620436,6.102,0.187,-5.915,0.0,0.0,,,,,,,,,,,,,,,1.615,50.0,7.60375
2022-08-29T12:46:09.072647,,,,,,4.228,5.662,4.228,7008.75,11.1,5496.0,6015.31,854.84,95.0,0.0,9.05,4.05,1661777163.0,0.0,1.615,49.97,7.60375
2022-08-29T12:47:05.365833,5.234,0.117,-5.117,0.0,0.0,3.759,5.662,3.759,7008.81,11.16,4924.0,6015.39,854.84,95.0,0.0,9.05,4.05,1661777219.0,0.0,1.61625,49.97,7.60375
2022-08-29T12:48:04.403326,4.988,0.077,-4.911,0.0,0.0,4.216,5.662,4.216,7008.88,11.23,5662.0,6015.47,854.84,95.0,0.0,9.05,4.05,1661777279.0,0.0,1.61625,50.0,7.60375
2022-08-29T12:49:03.963367,6.237,0.096,-6.141,0.0,0.0,4.731,5.662,4.731,7008.95,11.3,6259.0,6015.58,854.84,95.0,0.0,9.05,4.05,1661777338.0,0.0,1.6175,50.0,7.60375
2022-08-29T12:50:09.146668,6.722,0.116,-6.606,0.0,0.0,,,,,,,,,,,,,,,1.6175,49.98,7.60375
2022-08-29T12:51:04.678150,6.809,0.153,-6.656,0.0,0.0,4.724,5.662,4.724,7009.12,11.47,6113.0,6015.81,854.84,95.0,0.0,9.05,4.05,1661777460.0,0.0,1.6175,49.99,7.60375
2022-08-29T12:52:04.558621,5.82,0.157,-5.663,0.0,0.0,4.311,5.662,4.311,7009.19,11.54,5681.0,6015.89,854.84,95.0,0.0,9.05,4.05,1661777520.0,0.0,1.61875,50.01,7.60375
2022-08-29T12:53:04.373272,6.009,0.147,-5.862,0.0,0.0,4.348,5.662,4.348,7009.27,11.62,5681.0,6015.99,854.84,95.0,0.0,9.05,4.05,1661777579.0,0.0,1.61875,50.0,7.60375
2022-08-29T12:54:05.945574,5.814,0.149,-5.665,0.0,0.0,4.676,5.662,4.676,7009.34,11.69,6120.0,6016.1,854.84,95.0,0.0,9.05,4.05,1661777641.0,0.0,1.62,50.0,7.60375
2022-08-29T12:55:04.561745,6.518,0.117,-6.401,0.0,0.0,5.031,5.662,5.031,7009.42,11.77,6622.0,6016.2,854.84,95.0,0.0,9.05,4.05,1661777698.0,0.0,1.62125,49.98,7.60375
2022-08-29T12:56:04.399006,6.829,0.158,-6.671,0.0,0.0,4.951,5.662,4.951,7009.5,11.85,6350.0,6016.31,854.84,95.0,0.0,9.05,4.05,1661777759.0,0.0,1.62125,49.98,7.60375
2022-08-29T12:57:04.477326,6.212,0.214,-5.998,0.0,0.0,4.002,5.662,4.002,7009.58,11.93,5255.0,6016.39,854.84,95.0,0.0,9.05,4.05,1661777819.0,0.0,1.6225,49.97,7.60375
2022-08-29T12:58:06.109343,5.529,0.201,-5.328,0.0,0.0,3.862,5.662,3.862,7009.65,12.0,5011.0,6016.49,854.84,95.0,0.0,9.05,4.05,1661777879.0,0.0,1.6225,49.99,7.60375
2022-08-29T12:59:07.573289,4.766,0.29,-4.476,0.0,0.0,3.44,5.662,3.44,7009.7,12.05,4381.0,6016.56,854.84,95.0,0.0,9.05,4.05,1661777939.0,0.0,1.62375,49.97,7.60375
2022-08-29T13:00:08.410433,4.603,0.258,-4.345,0.0,0.0,,,,,,,,,,,,,,,1.62375,49.97,7.60375
2022-08-29T13:01:08.205467,,,,,,2.999,5.662,2.999,7009.82,12.17,3907.0,6016.7,854.84,95.0,0.0,9.05,4.05,1661778061.0,0.0,1.625,49.98,7.60375
2022-08-29T13:02:03.629361,4.298,0.227,-4.071,0.0,0.0,3.088,5.662,3.088,7009.87,12.22,3982.0,6016.77,854.84,95.0,0.0,9.05,4.05,1661778116.0,0.0,1.625,49.96,7.60375
2022-08-29T13:03:06.026055,3.986,0.18,-3.806,0.0,0.0,3.443,5.662,3.443,7009.92,12.27,4471.0,6016.85,854.84,95.0,0.0,9.05,4.05,1661778179.0,0.0,1.62625,49.97,7.60375
2022-08-29T13:04:04.658656,4.976,0.131,-4.845,0.0,0.0,3.757,5.662,3.757,7009.98,12.33,4932.0,6016.91,854.84,95.0,0.0,9.06,4.05,1661778238.0,0.0,1.6275,49.97,7.60375
2022-08-29T13:05:08.808686,5.122,0.155,-4.967,0.0,0.0,,,,,,,,,,,,,,,1.6275,49.95,7.60375
2022-08-29T13:06:06.356887,5.093,0.163,-4.93,0.0,0.0,3.685,5.662,3.685,7010.1,12.45,4830.0,6017.08,854.84,95.0,0.0,9.06,4.05,1661778359.0,0.0,1.62875,49.97,7.60375
2022-08-29T13:07:05.488828,4.929,0.144,-4.785,0.0,0.0,3.614,5.662,3.614,7010.17,12.51,4713.0,6017.16,854.84,95.0,0.0,9.06,4.05,1661778418.0,0.0,1.62875,49.97,7.60375
2022-08-29T13:08:03.465529,4.603,0.167,-4.436,0.0,0.0,3.348,5.662,3.348,7010.22,12.57,4371.0,6017.24,854.84,95.0,0.0,9.06,4.05,1661778476.0,0.0,1.62875,50.0,7.60375
2022-08-29T13:09:03.759744,4.46,0.157,-4.303,0.0,0.0,3.228,5.662,3.228,7010.28,12.63,4218.0,6017.31,854.84,95.0,0.0,9.06,4.05,1661778538.0,0.0,1.63,49.97,7.60375
2022-08-29T13:10:08.148477,4.431,0.133,-4.298,0.0,0.0,,,,,,,,,,,,,,,1.63,50.0,7.60375
2022-08-29T13:11:08.130946,,,,,,3.257,5.662,3.257,7010.39,12.74,4232.0,6017.45,854.84,95.0,0.0,9.06,4.05,1661778662.0,0.0,1.63125,49.98,7.60375
2022-08-29T13:12:03.656759,4.345,0.158,-4.187,0.0,0.0,3.141,5.662,3.141,7010.44,12.79,4112.0,6017.52,854.84,95.0,0.0,9.06,4.05,1661778718.0,0.0,1.63125,49.98,7.60375
2022-08-29T13:13:05.296963,4.21,0.157,-4.053,0.0,0.0,3.073,5.662,3.073,7010.49,12.84,4004.0,6017.58,854.84,95.0,0.0,9.06,4.05,1661778778.0,0.0,1.63125,49.98,7.60375
2022-08-29T13:14:05.336495,4.11,0.139,-3.971,0.0,0.0,3.022,5.662,3.022,7010.54,12.89,3942.0,6017.66,854.84,95.0,0.0,9.06,4.05,1661778840.0,0.0,1.6325,49.99,7.60375
2022-08-29T13:15:07.900485,4.081,0.101,-3.98,0.0,0.0,,,,,,,,,,,,,,,1.6325,50.0,7.60375
2022-08-29T13:16:06.507452,4.169,0.105,-4.064,0.0,0.0,3.088,5.662,3.088,7010.64,12.99,4094.0,6017.79,854.84,95.0,0.0,9.06,4.05,1661778961.0,0.0,1.63375,50.01,7.60375
2022-08-29T13:17:04.480200,4.252,0.198,-4.054,0.0,0.0,3.166,5.662,3.166,7010.7,13.05,4101.0,6017.85,854.84,95.0,0.0,9.06,4.05,1661779018.0,0.0,1.63375,50.0,7.60375
2022-08-29T13:18:04.985944,4.358,0.174,-4.184,0.0,0.0,3.355,5.662,3.355,7010.75,13.1,3955.0,6017.93,854.84,95.0,0.0,9.06,4.05,1661779079.0,0.0,1.635,49.99,7.60375
2022-08-29T13:19:03.462872,4.642,0.694,-3.948,0.0,0.0,3.45,5.662,3.45,7010.8,13.15,4035.0,6017.99,854.84,95.0,0.0,9.06,4.05,1661779139.0,0.0,1.635,49.99,7.60375
2022-08-29T13:20:06.128392,4.631,0.615,-4.016,0.0,0.0,3.399,5.662,3.399,7010.86,13.21,3924.0,6018.06,854.84,95.0,0.0,9.06,4.05,1661779198.0,0.0,1.635,50.0,7.60375
2022-08-29T13:21:04.837065,4.552,0.678,-3.874,0.0,0.0,3.241,5.662,3.241,7010.92,13.27,3739.0,6018.12,854.84,95.0,0.0,9.06,4.05,1661779260.0,0.0,1.63625,50.0,7.60375
2022-08-29T13:22:03.435061,4.478,0.618,-3.86,0.0,0.0,3.379,5.662,3.379,7010.97,13.32,4011.0,6018.18,854.84,95.0,0.0,9.06,4.05,1661779318.0,0.0,1.63625,50.0,7.60375
2022-08-29T13:23:06.239302,4.95,0.607,-4.343,0.0,0.0,3.741,5.662,3.741,7011.03,13.38,4457.0,6018.25,854.84,95.0,0.0,9.06,4.05,1661779380.0,0.0,1.6375,50.0,7.60375
2022-08-29T13:24:06.614222,5.155,0.578,-4.577,0.0,0.0,3.933,5.662,3.933,7011.1,13.45,4711.0,6018.33,854.84,95.0,0.0,9.06,4.05,1661779440.0,0.0,1.6375,50.01,7.60375
2022-08-29T13:25:08.422153,5.316,0.648,-4.668,0.0,0.0,,,,,,,,,,,,,,,1.6375,50.0,7.60375
2022-08-29T13:26:08.587202,,,,,,4.006,5.662,4.006,7011.23,13.58,4928.0,6018.5,854.84,95.0,0.0,9.06,4.05,1661779563.0,0.0,1.63875,49.98,7.60375
2022-08-29T13:27:04.613000,5.498,0.523,-4.975,0.0,0.0,4.106,5.662,4.106,7011.3,13.65,4911.0,6018.58,854.84,95.0,0.0,9.06,4.05,1661779620.0,0.0,1.63875,50.0,7.60375
2022-08-29T13:28:05.818373,5.527,0.66,-4.867,0.0,0.0,4.056,5.662,4.056,7011.37,13.72,4836.0,6018.66,854.84,95.0,0.0,9.06,4.05,1661779680.0,0.0,1.64,50.0,7.60375
2022-08-29T13:29:03.793501,5.187,0.652,-4.535,0.0,0.0,3.729,5.662,3.729,7011.43,13.78,4384.0,6018.74,854.84,95.0,0.0,9.06,4.05,1661779739.0,0.0,1.64,50.0,7.60375
2022-08-29T13:30:08.767243,4.844,0.627,-4.217,0.0,0.0,,,,,,,,,,,,,,,1.64125,50.0,7.60375
2022-08-29T13:31:06.783558,4.938,0.65,-4.288,0.0,0.0,3.616,5.662,3.616,7011.55,13.9,4293.0,6018.87,854.84,95.0,0.0,9.06,4.05,1661779861.0,0.0,1.64125,49.97,7.60375
2022-08-29T13:32:03.938391,4.586,0.799,-3.787,0.0,0.0,3.134,5.662,3.134,7011.61,13.96,3680.0,6018.95,854.84,95.0,0.0,9.06,4.05,1661779918.0,0.0,1.64125,49.98,7.60375
2022-08-29T13:33:04.861392,4.239,0.627,-3.612,0.0,0.0,2.979,5.662,2.979,7011.66,14.01,3516.0,6019.0,854.84,95.0,0.0,9.06,4.05,1661779979.0,0.0,1.6425,50.0,7.60375
2022-08-29T13:34:04.498843,3.872,0.456,-3.416,0.0,0.0,2.758,5.662,2.758,7011.71,14.06,3207.0,6019.06,854.84,95.0,0.0,9.06,4.05,1661780038.0,0.0,1.6425,50.0,7.60375
2022-08-29T13:35:08.682320,3.556,0.613,-2.943,0.0,0.0,,,,,,,,,,,,,,,1.64375,49.98,7.60375
2022-08-29T13:36:10.043175,,,,,,2.4,5.662,2.4,7011.79,14.14,2643.0,6019.16,854.84,95.0,0.0,9.07,4.05,1661780164.0,0.0,1.645,49.97,7.60375
2022-08-29T13:37:04.233131,3.3,0.691,-2.609,0.0,0.0,2.364,5.662,2.364,7011.83,14.18,2572.0,6019.2,854.84,95.0,0.0,9.07,4.05,1661780218.0,0.0,1.645,49.97,7.60375
2022-08-29T13:38:04.656111,3.469,0.709,-2.76,0.0,0.0,2.586,5.662,2.586,7011.87,14.22,2852.0,6019.25,854.84,95.0,0.0,9.08,4.05,1661780279.0,0.0,1.64625,49.98,7.60375
2022-08-29T13:39:04.294017,3.549,0.554,-2.995,0.0,0.0,2.673,5.662,2.673,7011.92,14.26,3024.0,6019.29,854.84,95.0,0.0,9.08,4.05,1661780339.0,0.0,1.64625,49.96,7.60375
2022-08-29T13:40:08.182553,3.761,0.595,-3.166,0.0,0.0,,,,,,,,,,,,,,,1.64875,49.98,7.60375
2022-08-29T13:41:08.146840,,,,,,2.937,5.662,2.937,7012.01,14.36,3482.0,6019.41,854.84,95.0,0.0,9.08,4.05,1661780463.0,0.0,1.64875,50.0,7.60375
